customer_id,Sub_flag,subscription,Recency_flag,Refreq,points
26511968,4,0,4,5,11
26540976,4,0,5,4,6
26549264,4,0,4,4,5
26558336,4,0,5,0,10
26560800,4,0,5,4,16
26561136,4,0,5,1,3
26566176,4,0,5,4,6
26571104,4,0,5,5,15
26574464,4,0,4,0,6
26581072,4,0,5,4,6
26589472,4,0,5,5,7
26621168,4,0,5,0,10
26630576,4,0,5,4,12
26635280,4,0,4,4,13
26636176,4,0,4,4,6
26646144,4,0,5,0,6
26684448,4,0,5,3,18
26687808,4,0,4,0,8
26701808,4,0,4,5,7
26705056,4,0,5,5,15
26710656,4,0,5,5,7
26724656,4,0,4,0,10
26734400,4,0,5,5,9
26743584,4,0,4,0,1
26754112,4,0,5,4,6
26755120,4,0,5,4,5
26758032,4,0,5,0,8
26759712,4,0,4,0,15
26763632,4,0,5,5,20
26786480,4,0,5,5,20
26800816,4,0,5,0,4
26814816,4,0,5,2,6
26815264,4,0,5,0,10
26829376,4,0,4,5,15
26844608,4,0,5,0,6
26847968,4,0,4,4,6
26880560,4,0,5,4,12
26893440,4,0,4,0,1
26894672,4,0,4,0,2
26903744,4,0,5,0,4
26930176,4,0,5,0,1
26931744,4,0,5,3,13
26936448,4,0,4,5,9
26960976,4,0,5,5,13
26985168,4,0,5,0,1
26995696,4,0,4,4,7
27014064,4,0,5,0,5
27075328,4,0,5,4,12
27108816,4,0,5,0,10
27109712,4,0,4,5,15
27116992,4,0,4,0,6
27120800,4,0,5,0,4
27133344,4,0,5,0,8
27140736,4,0,4,0,1
27140848,4,0,4,5,25
27143200,4,0,5,4,9
27151824,4,0,4,0,6
27159888,4,0,4,0,4
27171648,4,0,4,0,1
27171872,4,0,4,4,7
27172208,4,0,4,3,4
27177248,4,0,5,0,10
27200320,4,0,4,5,7
27224400,4,0,4,4,6
27234592,4,0,5,0,9
27238176,4,0,5,4,12
27253856,4,0,4,0,5
27256432,4,0,5,0,2
27266400,4,0,5,0,3
27267520,4,0,5,0,4
27276816,4,0,5,5,9
27279952,4,0,5,5,15
27285776,4,0,4,5,7
27292048,4,0,4,0,4
27293728,4,0,1,5,7
27311872,4,0,5,5,9
27320160,4,0,5,5,11
27338080,4,0,5,0,4
27344352,4,0,5,5,13
27349392,4,0,4,0,6
27356224,4,0,5,0,1
27387248,4,0,4,5,13
27392400,4,0,5,5,6
27418720,4,0,5,4,10
27419392,4,0,1,4,16
27422080,4,0,4,0,4
27450864,4,0,5,0,2
27462064,4,0,5,0,8
27483680,4,0,4,0,8
27522992,4,0,4,0,12
27526352,4,0,5,0,1
27538672,4,0,5,0,10
27544048,4,0,4,4,12
27566000,4,0,4,0,10
27570144,4,0,4,4,7
27620544,4,0,5,4,9
27647200,4,0,4,0,8
27651568,4,0,5,4,5
27651904,4,0,5,4,10
27652800,4,0,4,4,8
27656048,4,0,4,0,2
27666688,4,0,5,5,9
27693904,4,0,3,4,10
27695808,4,0,5,5,17
27715520,4,0,4,4,14
27719328,4,0,5,4,6
27732656,4,0,4,0,5
27751808,4,0,5,5,14
27753376,4,0,5,0,5
27754160,4,0,5,4,8
27760880,4,0,4,5,11
27765360,4,0,4,0,3
27773984,4,0,4,5,9
27777344,4,0,5,0,2
27794368,4,0,5,0,6
27830656,4,0,5,0,4
27849360,4,0,5,0,4
27852496,4,0,4,5,20
27931008,4,0,5,0,2
27936160,4,0,4,5,7
27947920,4,0,5,4,10
27976368,4,0,5,0,2
27996304,4,0,4,1,7
28002352,4,0,5,5,30
28035840,4,0,5,0,8
28044464,4,0,4,5,30
28062720,4,0,5,5,9
28079072,4,0,4,0,4
28105840,4,0,4,0,1
28126000,4,0,5,0,2
28128912,4,0,1,5,13
28131264,4,0,4,5,6
28144704,4,0,5,0,1
28177296,4,0,5,0,2
28191296,4,0,5,5,9
28198016,4,0,4,0,1
28201824,4,0,4,5,20
28204624,4,0,3,4,10
28205968,4,0,5,0,5
28217616,4,0,5,0,1
28223776,4,0,5,5,9
28254576,4,0,3,0,4
28285712,4,0,4,0,6
28299824,4,0,5,0,10
28305984,4,0,5,0,3
28351232,4,0,5,0,3
28356496,4,0,5,0,1
28375088,4,0,5,5,13
28388528,4,0,5,0,1
28430864,4,0,5,0,1
28435904,4,0,5,0,6
28492912,4,0,5,0,6
28546896,4,0,5,4,10
28571200,4,0,5,0,3
28627536,4,0,4,0,1
28661584,4,0,4,1,2
28661920,4,0,4,0,4
28662816,4,0,5,4,24
28668304,4,0,4,4,6
28682080,4,0,4,0,2
28682640,4,0,5,4,5
28730576,4,0,5,0,4
28732928,4,0,4,0,12
28737072,4,0,4,0,2
28742896,4,0,5,0,3
28750848,4,0,5,0,2
28755776,4,0,4,0,2
28758688,4,0,5,5,14
28760256,4,0,5,2,6
28764176,4,0,2,0,2
28767872,4,0,5,4,5
28771008,4,0,5,0,4
28819056,4,0,5,0,2
28824656,4,0,4,5,7
28825552,4,0,5,0,1
28829920,4,0,4,5,7
28855120,4,0,5,0,6
28858928,4,0,5,0,5
28860160,4,0,5,5,21
28864192,4,0,4,5,6
28870016,4,0,5,0,3
28900480,4,0,5,0,6
28915600,4,0,5,5,6
28958272,4,0,4,0,2
28985152,4,0,5,5,13
28986384,4,0,5,4,19
28988400,4,0,5,0,6
29003408,4,0,4,4,5
29005872,4,0,4,5,6
29007216,4,0,5,5,11
29018304,4,0,5,4,10
29024352,4,0,5,5,9
29024688,4,0,4,5,10
29033424,4,0,5,0,8
29036112,4,0,5,4,10
29047760,4,0,4,4,10
29052128,4,0,4,5,9
29060752,4,0,5,0,3
29091440,4,0,5,0,3
29183616,4,0,5,0,10
29203104,4,0,4,0,1
29220464,4,0,5,5,17
29230656,4,0,5,0,2
29235584,4,0,4,4,5
29255856,4,0,5,0,6
29284864,4,0,4,5,13
29290464,4,0,5,0,2
29323392,4,0,5,4,10
29334368,4,0,4,5,25
29338064,4,0,5,5,7
29348704,4,0,5,0,3
29361920,4,0,4,5,15
29364608,4,0,5,5,9
29373680,4,0,5,5,9
29381744,4,0,5,4,5
29405264,4,0,5,5,14
29442448,4,0,5,0,8
29442896,4,0,5,0,10
29508416,4,0,3,4,12
29512000,4,0,4,5,6
29515696,4,0,5,0,4
29520400,4,0,5,5,13
29522304,4,0,4,0,2
29550976,4,0,3,5,7
29564864,4,0,5,0,10
29570128,4,0,5,4,5
29591296,4,0,4,3,6
29601936,4,0,4,0,2
29605184,4,0,5,5,13
29609328,4,0,5,5,13
29614144,4,0,4,0,2
29628480,4,0,4,0,3
29656704,4,0,5,0,3
29657040,4,0,5,2,3
29659280,4,0,4,5,11
29661744,4,0,5,5,6
29668464,4,0,5,4,7
29701616,4,0,5,4,9
29701840,4,0,5,0,6
29710576,4,0,5,5,20
29710912,4,0,5,5,13
29727824,4,0,3,5,7
29758064,4,0,5,0,2
29761760,4,0,4,5,20
29767584,4,0,5,0,6
29772960,4,0,4,0,1
29792000,4,0,4,0,1
29792560,4,0,4,2,6
29798944,4,0,5,4,8
29826608,4,0,5,4,6
29827280,4,0,4,0,6
29850576,4,0,4,5,8
29857072,4,0,5,4,14
29866144,4,0,4,0,6
29867488,4,0,4,3,5
29875552,4,0,5,4,6
29898512,4,0,4,0,10
29914416,4,0,5,4,6
29927072,4,0,5,0,4
29932000,4,0,4,5,9
29975008,4,0,4,4,14
29977472,4,0,5,5,9
29984192,4,0,4,4,12
30006928,4,0,5,0,10
30024064,4,0,5,4,14
30024176,4,0,5,4,8
30036048,4,0,5,5,11
30047136,4,0,5,0,5
30052064,4,0,5,5,9
30061696,4,0,5,2,4
30064160,4,0,5,0,2
30095744,4,0,5,5,13
30140656,4,0,5,4,7
30173696,4,0,4,4,20
30184784,4,0,5,5,9
30194528,4,0,4,5,6
30194640,4,0,5,5,9
30204496,4,0,5,4,5
30213008,4,0,1,0,10
30231488,4,0,5,3,4
30237872,4,0,5,0,6
30253216,4,0,5,5,11
30258704,4,0,5,5,8
30261056,4,0,3,4,10
30276848,4,0,5,0,6
30324560,4,0,4,0,2
30346288,4,0,4,0,10
30359056,4,0,5,5,7
30387616,4,0,4,5,15
30399264,4,0,5,5,11
30419312,4,0,5,4,14
30432080,4,0,5,5,30
30434656,4,0,5,4,10
30453248,4,0,5,0,2
30499392,4,0,4,0,3
30501296,4,0,4,4,9
30521232,4,0,5,0,8
30554384,4,0,5,0,1
30569504,4,0,4,0,1
30584960,4,0,4,0,1
30603552,4,0,5,0,4
30616992,4,0,4,0,2
30634352,4,0,4,5,15
30704352,4,0,4,0,6
30772784,4,0,5,0,4
30801008,4,0,5,0,2
30840656,4,0,4,0,2
30844576,4,0,5,5,11
30857568,4,0,4,0,3
30868656,4,0,5,0,1
30999136,4,0,5,4,6
31037888,4,0,5,4,6
31108336,4,0,4,0,3
31111920,4,0,5,0,3
31124016,4,0,5,5,11
31125920,4,0,4,0,6
31147200,4,0,4,0,1
31152464,4,0,4,0,1
31184384,4,0,4,0,2
31199616,4,0,5,0,10
31225264,4,0,5,5,17
31241952,4,0,4,5,7
31247440,4,0,5,0,2
31251360,4,0,4,5,15
31297504,4,0,4,0,6
31308592,4,0,5,5,6
31331328,4,0,5,0,8
31347792,4,0,4,5,9
31352496,4,0,4,5,9
31380944,4,0,5,5,17
31402000,4,0,5,0,4
31402896,4,0,4,4,6
31415440,4,0,5,5,10
31416896,4,0,4,0,3
31421712,4,0,5,0,4
31430672,4,0,5,0,4
31432800,4,0,5,0,5
31457888,4,0,4,0,3
31496304,4,0,5,3,5
31505264,4,0,5,0,4
31506160,4,0,5,0,3
31518032,4,0,4,0,1
31560368,4,0,5,5,9
31562384,4,0,5,4,8
31625216,4,0,5,0,4
31634288,4,0,5,5,15
31643920,4,0,5,0,1
31651312,4,0,5,0,1
31677296,4,0,4,4,5
31688944,4,0,5,0,5
31718960,4,0,5,5,10
31722544,4,0,4,5,9
31730944,4,0,4,4,14
31734304,4,0,4,4,14
31741472,4,0,5,5,13
31750656,4,0,5,0,6
31770256,4,0,4,0,8
31793104,4,0,5,3,7
31814720,4,0,5,5,20
31821776,4,0,4,0,2
31823232,4,0,5,5,11
31836336,4,0,4,5,21
31846080,4,0,4,0,2
31847312,4,0,4,4,10
31851232,4,0,5,4,24
31896704,4,0,5,0,3
31907344,4,0,4,1,9
31913056,4,0,5,5,13
31914848,4,0,4,0,6
31927504,4,0,5,0,3
31930528,4,0,5,0,2
31946432,4,0,5,0,5
31955280,4,0,5,5,20
31957632,4,0,5,0,3
31962000,4,0,5,0,2
31964688,4,0,5,4,14
31964912,4,0,4,1,3
31979248,4,0,5,5,20
31992688,4,0,4,1,5
31995824,4,0,5,0,1
31997168,4,0,5,0,1
31997280,4,0,5,4,12
32004896,4,0,5,5,7
32045552,4,0,5,0,2
32052384,4,0,5,0,1
32053728,4,0,4,0,15
32072768,4,0,4,0,2
32152960,4,0,5,0,6
32155760,4,0,5,0,3
32159232,4,0,5,0,2
32201008,4,0,4,0,4
32241776,4,0,4,5,9
32273920,4,0,1,4,7
32296432,4,0,5,0,2
32317936,4,0,5,0,3
32320736,4,0,5,4,8
32334960,4,0,5,0,10
32335296,4,0,5,0,2
32338880,4,0,4,0,6
32343696,4,0,4,4,8
32348512,4,0,5,1,5
32354336,4,0,5,5,8
32355008,4,0,5,5,13
32383008,4,0,5,5,9
32386144,4,0,5,5,13
32390512,4,0,4,0,4
32399920,4,0,4,3,11
32420864,4,0,5,5,11
32441584,4,0,5,5,10
32444160,4,0,4,4,5
32452560,4,0,4,5,20
32464320,4,0,5,5,15
32472720,4,0,4,0,2
32474176,4,0,3,4,14
32518976,4,0,5,0,3
32546080,4,0,5,0,8
32624592,4,0,3,4,8
32636800,4,0,5,0,4
32667264,4,0,5,5,15
32680928,4,0,5,4,8
32683952,4,0,4,0,5
32694256,4,0,5,0,4
32695600,4,0,4,0,6
32698960,4,0,5,0,10
32715648,4,0,5,5,7
32755520,4,0,4,0,15
32764928,4,0,4,0,10
32767392,4,0,4,5,9
32790912,4,0,5,0,5
32799312,4,0,5,0,2
32815440,4,0,5,0,4
32842768,4,0,5,0,2
32883088,4,0,5,1,3
32906384,4,0,5,4,8
32906608,4,0,5,0,1
32908400,4,0,5,4,13
32915344,4,0,5,0,8
32916912,4,0,5,4,5
32989264,4,0,4,5,13
33028128,4,0,5,0,2
33033728,4,0,4,4,8
33061504,4,0,5,5,20
33074048,4,0,5,5,6
33084576,4,0,5,4,8
33086256,4,0,5,0,10
33092976,4,0,5,0,8
33114368,4,0,4,4,6
33120080,4,0,4,5,13
33134528,4,0,4,5,13
33142480,4,0,5,5,11
33150656,4,0,5,0,2
33180448,4,0,4,0,10
33205536,4,0,5,0,2
33217856,4,0,5,0,8
33218304,4,0,5,5,15
33239584,4,0,4,0,2
33271168,4,0,5,0,4
33284944,4,0,5,0,4
33287408,4,0,5,3,7
33318656,4,0,5,0,3
33362672,4,0,4,5,15
33370512,4,0,4,0,4
33372864,4,0,5,4,16
33377568,4,0,5,0,10
33402544,4,0,5,4,7
33404448,4,0,5,0,2
33410496,4,0,5,5,7
33429200,4,0,5,5,13
33432448,4,0,5,0,2
33433904,4,0,4,0,15
33440176,4,0,5,5,13
33459664,4,0,4,4,6
33490576,4,0,5,5,15
33512976,4,0,5,5,6
33513088,4,0,4,4,7
33518800,4,0,5,5,7
33520592,4,0,5,5,11
33530672,4,0,4,0,15
33576256,4,0,5,5,9
33585776,4,0,5,4,5
33601008,4,0,4,0,3
33617584,4,0,5,0,1
33620720,4,0,5,0,2
33631024,4,0,4,4,8
33633152,4,0,5,0,4
33642896,4,0,5,5,9
33647376,4,0,5,0,4
33721520,4,0,4,0,6
33735072,4,0,5,0,8
33736304,4,0,4,5,15
33736864,4,0,5,0,5
33738208,4,0,4,5,9
33757808,4,0,4,4,8
33772368,4,0,5,0,4
33778080,4,0,3,5,6
33784464,4,0,5,4,8
33790064,4,0,5,4,8
33801824,4,0,4,0,6
33864992,4,0,5,0,1
33866672,4,0,5,5,17
33887168,4,0,5,0,3
33896240,4,0,5,0,2
33913376,4,0,5,0,6
33926592,4,0,4,0,6
33932864,4,0,4,5,7
33958960,4,0,5,0,6
33989648,4,0,5,5,10
34002528,4,0,4,4,7
34022912,4,0,5,0,6
34044864,4,0,5,5,7
34119792,4,0,5,4,24
34135808,4,0,5,5,25
34139168,4,0,2,0,4
34149696,4,0,4,5,11
34160224,4,0,5,0,2
34170080,4,0,5,0,4
34177920,4,0,5,4,10
34186096,4,0,5,0,10
34247136,4,0,4,2,11
34249936,4,0,1,5,9
34277376,4,0,4,4,10
34284880,4,0,5,0,3
34335616,4,0,4,4,19
34365296,4,0,4,0,8
34369664,4,0,4,5,7
34385120,4,0,5,0,1
34387248,4,0,4,0,8
34397104,4,0,3,0,4
34418720,4,0,4,0,8
34437088,4,0,4,4,10
34445824,4,0,4,4,6
34449632,4,0,5,0,3
34488832,4,0,5,0,2
34507648,4,0,5,0,6
34509104,4,0,5,4,7
34511792,4,0,5,0,1
34538784,4,0,4,4,7
34559280,4,0,5,5,7
34560400,4,0,4,5,9
34573952,4,0,5,0,1
34600384,4,0,5,4,6
34638688,4,0,5,4,8
34641488,4,0,5,0,1
34650224,4,0,4,0,10
34657840,4,0,5,0,4
34687520,4,0,5,0,5
34705440,4,0,5,5,9
34712608,4,0,5,0,4
34783168,4,0,4,0,15
34792912,4,0,5,0,2
34797504,4,0,5,0,1
34797616,4,0,5,0,2
34814864,4,0,4,4,5
34826288,4,0,5,2,4
34828192,4,0,5,4,5
34846448,4,0,4,4,12
34864368,4,0,5,5,13
34883632,4,0,5,0,6
34911856,4,0,5,4,6
34929216,4,0,5,5,25
34979168,4,0,4,5,13
34986224,4,0,2,5,20
35003024,4,0,5,0,4
35019936,4,0,5,5,9
35022624,4,0,4,4,6
35026992,4,0,5,4,6
35030688,4,0,5,0,3
35061824,4,0,4,5,7
35118384,4,0,4,5,7
35123984,4,0,4,5,13
35153328,4,0,5,5,6
35179088,4,0,4,0,8
35182896,4,0,5,0,3
35184800,4,0,5,0,3
35193648,4,0,5,0,2
35203280,4,0,4,0,1
35219744,4,0,5,0,3
35227360,4,0,5,0,1
35255920,4,0,5,0,1
35273392,4,0,4,0,1
35287504,4,0,5,0,3
35292096,4,0,5,4,10
35388752,4,0,4,5,15
35433776,4,0,5,4,9
35438032,4,0,4,0,8
35466368,4,0,4,4,8
35491456,4,0,4,4,5
35502096,4,0,3,0,3
35514640,4,0,4,0,2
35523376,4,0,5,4,5
35532896,4,0,4,5,8
35574000,4,0,4,5,7
35638736,4,0,5,0,6
35675024,4,0,5,4,12
35719152,4,0,4,4,14
35740320,4,0,5,0,3
35766304,4,0,5,4,6
35837536,4,0,5,5,7
35932960,4,0,5,4,8
36022000,4,0,4,5,13
36108352,4,0,5,0,5
36116528,4,0,4,5,9
36168832,4,0,4,4,5
36204896,4,0,4,0,4
36213856,4,0,5,0,1
36226624,4,0,5,0,1
36234688,4,0,5,4,14
36246784,4,0,5,0,2
36248464,4,0,5,5,17
36251376,4,0,4,5,13
36255856,4,0,5,0,4
36299984,4,0,4,5,13
36334480,4,0,4,0,1
36337728,4,0,4,0,2
36441216,4,0,5,0,2
36458800,4,0,5,4,12
36485232,4,0,5,4,12
36523984,4,0,5,5,25
36526112,4,0,5,5,7
36531264,4,0,5,4,10
36585136,4,0,4,0,15
36625792,4,0,5,0,1
36676640,4,0,5,0,3
36712144,4,0,4,1,10
36720656,4,0,5,0,10
36727600,4,0,5,4,8
36727712,4,0,3,4,24
36762320,4,0,4,0,2
36771280,4,0,4,4,6
36778784,4,0,4,4,5
36818320,4,0,4,4,8
36824368,4,0,5,5,11
36844976,4,0,5,0,2
36967728,4,0,5,5,9
37016112,4,0,4,5,13
37049824,4,0,4,0,8
37108176,4,0,5,0,6
37131248,4,0,4,5,8
37142336,4,0,5,5,11
37147712,4,0,5,0,8
37152976,4,0,4,0,10
37160256,4,0,4,0,1
37177952,4,0,4,5,13
37209088,4,0,4,5,13
37234512,4,0,5,5,10
37245040,4,0,4,4,5
37300592,4,0,4,0,1
37307536,4,0,4,5,11
37350432,4,0,4,0,4
37353008,4,0,5,0,20
37360624,4,0,5,4,6
37372048,4,0,5,0,8
37418752,4,0,5,4,10
37421664,4,0,5,5,20
37469376,4,0,4,4,13
37520336,4,0,4,0,10
37625280,4,0,4,5,8
37635248,4,0,5,5,9
37665712,4,0,3,4,8
37733472,4,0,5,0,8
37740192,4,0,5,0,1
37796528,4,0,5,0,10
37811424,4,0,5,5,25
37821952,4,0,4,0,1
37842896,4,0,5,0,3
37857344,4,0,5,0,3
37913568,4,0,5,5,17
37927680,4,0,5,5,17
37990400,4,0,4,4,5
38043824,4,0,5,5,15
38053456,4,0,5,0,2
38059840,4,0,5,4,13
38074848,4,0,4,0,2
38079664,4,0,5,5,7
38094672,4,0,4,0,1
38198048,4,0,4,5,11
38239488,4,0,5,0,4
38260096,4,0,5,0,2
38281040,4,0,4,4,12
38292128,4,0,5,4,12
38305792,4,0,5,5,9
38307024,4,0,5,5,9
38375120,4,0,5,5,6
38375456,4,0,4,0,2
38471328,4,0,4,5,7
38497760,4,0,5,0,6
38505712,4,0,4,0,5
38515344,4,0,1,4,6
38517920,4,0,4,0,10
38613456,4,0,5,5,20
38661728,4,0,3,4,7
38663072,4,0,5,0,4
38671920,4,0,5,0,2
38743152,4,0,5,0,5
38752672,4,0,5,4,8
38777648,4,0,4,5,13
38780896,4,0,4,0,3
38789072,4,0,4,0,4
38802512,4,0,5,0,4
38823344,4,0,5,0,3
38828944,4,0,5,5,7
38869376,4,0,5,0,4
38877888,4,0,5,0,2
38908464,4,0,5,4,5
38910256,4,0,5,0,5
38921904,4,0,5,4,5
38926048,4,0,5,4,7
39032000,4,0,2,0,10
39040400,4,0,4,0,6
39086768,4,0,4,5,11
39112416,4,0,4,0,15
39136496,4,0,4,0,4
39163040,4,0,5,5,13
39171216,4,0,5,5,6
39201792,4,0,5,0,4
39224080,4,0,5,0,2
39256224,4,0,4,3,9
39298112,4,0,5,5,20
39348848,4,0,4,0,2
39383568,4,0,4,0,4
39407424,4,0,4,4,10
39416048,4,0,4,5,11
39437776,4,0,4,0,15
39440912,4,0,5,0,2
39443264,4,0,5,4,6
39467904,4,0,5,0,2
39532416,4,0,5,3,7
39552912,4,0,4,0,6
39591104,4,0,4,0,9
39643296,4,0,4,4,14
39685856,4,0,5,0,4
39755296,4,0,5,0,3
39792480,4,0,5,4,14
39929792,4,0,5,0,4
40204640,4,0,5,0,3
40265008,4,0,4,4,6
40306112,4,0,5,0,6
40307680,4,0,5,4,14
40370288,4,0,4,5,7
40557104,4,0,5,0,8
40620944,4,0,4,5,13
40650176,4,0,5,0,4
40703936,4,0,5,0,1
40728240,4,0,3,5,17
40746272,4,0,5,5,11
40802720,4,0,5,4,12
40814816,4,0,5,5,11
40818288,4,0,5,3,7
40916848,4,0,5,4,14
40967696,4,0,5,5,9
41019216,4,0,5,5,15
41029856,4,0,5,0,4
41119792,4,0,5,5,9
41313664,4,0,3,5,13
41355552,4,0,4,5,7
41460496,4,0,4,4,12
41482112,4,0,4,0,1
41504176,4,0,5,0,1
41674976,4,0,4,0,3
41944224,4,0,4,5,13
41951056,4,0,4,5,15
42054432,4,0,5,5,30
42062384,4,0,3,4,6
42098112,4,0,5,0,2
42126784,4,0,1,4,5
42128240,4,0,5,0,4
42175840,4,0,5,0,1
42253904,4,0,5,0,1
42275072,4,0,5,5,11
42357728,4,0,4,4,12
42393344,4,0,4,5,13
42443408,4,0,5,5,25
42492576,4,0,5,5,13
42524384,4,0,5,4,6
42541184,4,0,5,0,2
42603232,4,0,5,0,3
42608608,4,0,4,0,12
42662256,4,0,5,0,5
42733040,4,0,3,4,14
42768880,4,0,4,0,1
42795872,4,0,5,0,8
42878416,4,0,4,2,3
42884464,4,0,5,3,4
42918176,4,0,4,5,13
42985712,4,0,5,0,2
43271872,4,0,5,0,6
43419936,4,0,5,5,17
43421056,4,0,4,5,15
43431584,4,0,4,4,19
43482768,4,0,4,0,1
43572704,4,0,5,4,12
43610000,4,0,5,5,9
43620192,4,0,5,5,9
43925280,4,0,5,3,4
43937376,4,0,4,0,15
44051840,4,0,5,0,1
44091936,4,0,5,0,4
44268896,4,0,5,0,6
44836624,4,0,5,4,5
44917152,4,0,4,4,8
45090416,4,0,5,5,11
45299408,4,0,5,0,10
45987200,4,0,4,4,6
46222736,4,0,3,4,8
46570048,4,0,5,0,2
1122352,4,1,5,5,9
1163456,4,1,5,5,9
1228416,4,1,4,0,2
1268848,4,1,2,5,17
1299200,4,1,4,4,8
1338512,4,1,5,5,17
1360464,4,1,5,0,3
1370880,4,1,4,0,4
1405936,4,1,5,5,25
1448160,4,1,4,5,17
1484672,4,1,2,4,7
1539104,4,1,4,5,17
1549856,4,1,5,0,1
1583008,4,1,4,5,10
1588608,4,1,5,0,8
1617168,4,1,5,0,4
1637552,4,1,5,0,2
1704192,4,1,4,0,8
1711360,4,1,5,5,25
1764336,4,1,4,5,7
1768144,4,1,4,0,8
1780912,4,1,5,4,12
1792112,4,1,5,4,13
1801520,4,1,5,0,4
1880368,4,1,4,5,10
1941520,4,1,5,5,11
1948576,4,1,1,5,15
1949360,4,1,4,5,20
1963472,4,1,5,0,2
1977472,4,1,5,0,2
1980608,4,1,5,4,6
2000656,4,1,5,0,2
2020816,4,1,4,0,4
2025520,4,1,5,5,9
2031008,4,1,5,5,9
2035936,4,1,4,5,25
2068416,4,1,4,4,13
2201472,4,1,4,4,12
2206288,4,1,4,5,20
2207856,4,1,5,0,6
2247392,4,1,5,4,9
2256464,4,1,5,5,25
2297568,4,1,4,4,8
2373952,4,1,4,4,5
2407552,4,1,5,0,1
2500288,4,1,4,5,7
2550240,4,1,4,4,8
2567600,4,1,5,2,12
2573200,4,1,5,0,1
2583728,4,1,5,0,2
2693376,4,1,5,5,15
2746016,4,1,4,0,3
2759792,4,1,4,4,9
2764720,4,1,5,4,8
2769424,4,1,4,5,7
2786672,4,1,5,5,9
2790144,4,1,5,4,7
2803360,4,1,5,5,9
2843792,4,1,4,0,3
2873024,4,1,5,4,10
2903712,4,1,1,5,17
2957472,4,1,5,0,10
3028032,4,1,2,0,6
3073728,4,1,4,0,4
3148656,4,1,5,5,25
3224144,4,1,5,4,10
3239376,4,1,5,4,5
3269280,4,1,5,0,2
3274096,4,1,4,4,7
3307920,4,1,5,0,2
3309712,4,1,5,3,18
3313072,4,1,5,5,13
3351600,4,1,5,2,8
3424400,4,1,5,0,5
3444784,4,1,5,4,14
3460688,4,1,5,4,12
3493280,4,1,5,0,4
3499664,4,1,4,5,14
3525424,4,1,4,0,20
3542896,4,1,4,1,3
3561376,4,1,5,5,21
3657696,4,1,4,4,9
3662960,4,1,5,4,20
3669008,4,1,5,5,14
3670912,4,1,5,3,13
3685808,4,1,5,5,20
3686704,4,1,5,5,11
3719408,4,1,5,4,6
3760848,4,1,5,5,11
3764768,4,1,5,0,6
3786720,4,1,4,0,2
3788848,4,1,5,1,2
3789744,4,1,4,4,19
3858064,4,1,4,5,9
3867808,4,1,4,3,5
3922464,4,1,5,0,1
3925264,4,1,5,0,2
3938816,4,1,4,5,8
3992576,4,1,5,0,8
4007696,4,1,5,2,4
4029536,4,1,5,2,8
4092928,4,1,1,4,12
4119248,4,1,1,1,5
4128880,4,1,4,0,3
4160128,4,1,5,0,6
4167632,4,1,4,5,8
4170096,4,1,5,5,13
4215008,4,1,5,4,8
4243120,4,1,5,4,10
4247040,4,1,1,5,6
4346272,4,1,4,0,2
4346384,4,1,4,5,11
4352544,4,1,4,1,7
4381104,4,1,5,0,5
4382448,4,1,5,0,10
4401040,4,1,5,3,15
4427360,4,1,5,0,3
4519872,4,1,5,5,11
4578112,4,1,4,0,1
4589424,4,1,4,0,8
4590768,4,1,4,5,20
4603312,4,1,5,5,15
4634000,4,1,4,0,15
4634672,4,1,5,0,3
4638816,4,1,4,0,3
4641504,4,1,5,4,12
4670624,4,1,4,0,3
4692800,4,1,5,4,10
4697840,4,1,4,4,7
4704560,4,1,5,5,13
4713408,4,1,5,4,6
4714304,4,1,5,4,10
4731328,4,1,5,0,6
4732224,4,1,4,0,4
4749248,4,1,4,4,7
4787216,4,1,4,5,17
4796960,4,1,5,0,3
4811744,4,1,5,0,20
4837056,4,1,4,4,12
4900672,4,1,5,2,8
4905600,4,1,4,0,10
4908176,4,1,4,5,9
4968768,4,1,5,4,10
4992064,4,1,4,5,9
5014464,4,1,5,5,20
5021520,4,1,5,4,14
5038880,4,1,4,4,7
5066992,4,1,4,0,3
5068112,4,1,5,4,5
5069680,4,1,4,0,6
5089280,4,1,5,5,13
5094656,4,1,4,4,7
5104064,4,1,4,0,1
5122768,4,1,5,1,7
5207216,4,1,5,0,8
5215504,4,1,5,4,6
5248208,4,1,5,0,2
5274304,4,1,4,5,7
5292896,4,1,5,0,6
5305440,4,1,1,5,7
5331200,4,1,5,4,8
5353712,4,1,5,5,7
5370512,4,1,5,0,6
5379920,4,1,4,4,24
5448016,4,1,5,5,25
5461456,4,1,5,0,2
5487664,4,1,5,3,11
5511520,4,1,5,0,2
5534704,4,1,5,4,10
5547808,4,1,5,0,12
5552288,4,1,5,5,13
5565056,4,1,5,5,6
5589808,4,1,5,5,10
5615120,4,1,5,5,13
5643232,4,1,5,0,6
5675936,4,1,5,3,9
5709088,4,1,4,4,19
5719168,4,1,5,5,6
5734512,4,1,3,0,8
5743360,4,1,5,0,1
5808544,4,1,5,5,6
5833296,4,1,4,0,10
5834304,4,1,5,4,9
5839680,4,1,4,5,9
5849536,4,1,4,2,4
5858608,4,1,5,5,9
5872048,4,1,5,4,10
5887840,4,1,5,5,7
5949328,4,1,5,5,13
5950784,4,1,5,0,8
5974528,4,1,4,4,7
5974640,4,1,5,4,20
