,index,product_id,category_id,subcategory_id,manufacturer_id,selling_price_per_unit
1659,21794,1622768,1122464,1124816,1133888,20.98
1660,21799,1371104,1122464,1124704,1133440,28.18
1661,21841,2008720,1122464,1124032,1127280,74.25
1662,21849,1802752,1123024,1127728,1136688,78.2
1663,21854,1386784,1122688,1125600,1133440,12.97
1664,21915,2121168,1122464,1124144,1134336,80.99
1665,21916,1625232,1122800,1135008,1128176,153.04
1666,21927,2257024,1122464,1131088,1148896,176.4
1667,21941,2372720,1123472,1137808,1150128,90.0
1668,22084,1592528,1123248,1129520,1136016,61.5
1669,22158,1443792,1123024,1127728,1140496,0.0
1670,22219,1368752,1122464,1124480,1133104,37.27
1671,22220,1425088,1122912,1127280,1130528,26.24
1672,22229,1417360,1122912,1127168,1134896,18.18
1673,22291,2394112,1122576,1139376,1146768,220.0
1674,22357,2085216,1123248,1129520,1124256,30.1
1675,22387,1946784,1122688,1138704,1122576,54.13800000000001
1676,22436,1627808,1123248,1129520,1124256,21.5
1677,22457,1549968,1123248,1129520,1125824,45.13
1678,22460,1596112,1122688,1138704,1128400,40.0
1679,22528,2403296,1122912,1127616,1157632,0.0
1680,22540,1842176,1123024,1128288,1139488,0.0
1681,22593,2007040,1124480,1126160,1120784,0.0
1682,22635,1927856,1124144,1135232,1142736,89.99
1683,22718,2140432,1122800,1134896,1128176,128.94
1684,22740,2142784,1122912,1127280,1133776,70.17
1685,22741,2280880,1123024,1127728,1175328,0.0
1686,22826,2154656,1124144,1135232,1149008,70.8
1687,22831,1420608,1122912,1127280,1123248,26.78
1688,22865,1387120,1122688,1125600,1133440,70.0
1689,22875,2045456,1123024,1128400,1140496,0.0
1690,22951,1739024,1122464,1124032,1128400,55.99
1691,22952,2098096,1122464,1124144,1135904,102.8
1692,22986,1953056,1123024,1127728,1136688,174.54
1693,22998,1550528,1123248,1129520,1124256,30.1
1694,23004,2114224,1123472,1131536,1138480,149.98
1695,23032,1553552,1123248,1129632,1125040,0.0
1696,23072,1947904,1123024,1127728,1140496,37.03
1697,23102,1597120,1122464,1124816,1137360,50.45
1698,23127,1667568,1122800,1134896,1128176,122.13
1699,23157,2325232,1123472,1131536,1153712,183.2
1700,23165,1669248,1122800,1126720,1159984,0.0
1701,23197,1804544,1124704,1139488,1140496,0.0
1702,23206,2336208,1124480,1137360,1155616,30.59
1703,23268,2146256,1123248,1128512,1134896,26.66
1704,23271,1726592,1123696,1131984,1147552,169.15
1705,23370,2103808,1122800,1134448,1148000,36.75
1706,23372,2019920,1124480,1126160,1191344,149.09
1707,23493,2209648,1123024,1128064,1136352,73.64
1708,23684,1435952,1123024,1127840,1136688,78.26
1709,23694,1925168,1123024,1128176,1135904,44.0
1710,23705,2114336,1123472,1131536,1138480,136.35
1711,23716,1617952,1122464,1124816,1137360,147.7
1712,23816,2140544,1124704,1139488,1128176,117.26
1713,23844,1436288,1124704,1139488,1136688,146.54
1714,23858,1405488,1122800,1126720,1130528,13.54
1715,23901,1655024,1122464,1124816,1136576,45.0
1716,23943,1417808,1122912,1127280,1123248,9.08
1717,23977,2400496,1123136,1129072,1147328,0.0
1718,23995,2321200,1123024,1127952,1125040,0.0
1719,24131,2074352,1122688,1125600,1133440,12.97
1720,24232,2151856,1124480,1126272,1140496,155.0
1721,24262,2329600,1123136,1132320,1154384,24.49
1722,24284,2251984,1122912,1127392,1122912,0.0
1723,24301,1572256,1123024,1127952,1135120,0.0
1724,24322,2010064,1122464,1124816,1127280,54.19
1725,24381,2109296,1122464,1124816,1148224,24.8
1726,24439,1970864,1124480,1126496,1140496,25.0
1727,24445,2367344,1122352,1123696,1156288,234.0
1728,24471,1588720,1123248,1129520,1136016,28.7
1729,24494,1492960,1123024,1128064,1136352,25.65
1730,24506,1813728,1123024,1128400,1136352,0.0
1731,24529,2168992,1124480,1126160,1149344,73.16
1732,24532,2064272,1122912,1127280,1147216,177.0
1733,24535,2106048,1122800,1134448,1148000,60.01
1734,24544,1428336,1122912,1127392,1128624,41.02
1735,24642,1510320,1123024,1128176,1132544,0.0
1736,24649,2248960,1123024,1128288,1140496,0.0
1737,24662,1541344,1123136,1128960,1139936,32.9
1738,24674,1351168,1122352,1123696,1134896,148.0
1739,24681,1770496,1124480,1126496,1153040,0.0
1740,24754,1991808,1123136,1128960,1123696,39.99
1741,24827,1436624,1123024,1127952,1140496,0.0
1742,24846,1636096,1123136,1132320,1140496,47.5
1743,24885,2325344,1123472,1131536,1153712,191.2
1744,24936,2257136,1122464,1124816,1148896,15.75
1745,24955,1617840,1122464,1124816,1137360,59.5
1746,25005,1694448,1123472,1131312,1150128,100.0
1747,25079,2020032,1123024,1127728,1135904,25.92
1748,25154,1573936,1122800,1126720,1166256,40.82
1749,25282,2244592,1122912,1127168,1136128,0.0
1750,25299,2244704,1122912,1127168,1136128,0.0
1751,25315,2222192,1122464,1124816,1148896,118.125
1752,25373,2015776,1122912,1127392,1127280,57.8
1753,25394,2379440,1123024,1128176,1130864,173.73
1754,25428,1802640,1124704,1139488,1136688,146.54
1755,25488,1710800,1123136,1129072,1138592,262.5
1756,25504,1591632,1122464,1124816,1125488,33.19
1757,25537,1448160,1123024,1127840,1129296,0.0
1758,25604,2391536,1122464,1124144,1120224,0.0
1759,25615,2322544,1123248,1129632,1125040,0.0
1760,25617,2340688,1122576,1139376,1146768,77.0
1761,25636,1754928,1122688,1125600,1135904,32.5
1762,25676,1704640,1122464,1124032,1127280,43.0
1763,25743,1560160,1123136,1132320,1128624,50.35
1764,25784,1728720,1122464,1124480,1150128,41.2
1765,25788,1139376,1122912,1127168,1126608,32.17
1766,25833,2368016,1123024,1128176,1128176,155.83
1767,25866,1471008,1124704,1139600,1130976,0.0
1768,25867,1529584,1123136,1128624,1140496,0.0
1769,25934,2118928,1123472,1130640,1150128,40.0
1770,25971,1401904,1123024,1138816,1136688,55.01
1771,26045,2377872,1122688,1125488,1156960,82.5
1772,26093,2096528,1122912,1127280,1135904,28.5
1773,26130,1440320,1123024,1127728,1131872,35.59
1774,26153,1881152,1123696,1133664,1141168,303.75
1775,26176,1450400,1124704,1139712,1140496,0.0
1776,26251,2289056,1122912,1127280,1139152,0.0
1777,26299,1514688,1123024,1128288,1130976,41.41
1778,26434,2063712,1122912,1127616,1147216,44.0
1779,26465,2266208,1122352,1123808,1130976,0.0
1780,26515,2238992,1123024,1127728,1140496,0.0
1781,26594,2094848,1123024,1128176,1135904,28.62
1782,26603,2121392,1122464,1124144,1134336,85.99
1783,26674,2106160,1122800,1134448,1148000,75.0
1784,26871,2200576,1123024,1128176,1129744,0.0
1785,26951,2026976,1122464,1124144,1135568,254.69
1786,26964,1609888,1122464,1124144,1121344,546.68
1787,26973,1778560,1122912,1127168,1123472,73.6
1788,27306,2344832,1122576,1124928,1140384,0.0
1789,27409,1655136,1122800,1134896,1125040,42.72
1790,27425,1385664,1122688,1125600,1131536,106.25
1791,27455,1899856,1122576,1125376,1134896,0.0
1792,27499,2068752,1123024,1128400,1136688,61.82
1793,27541,2372608,1122912,1127168,1123472,0.0
1794,27611,1415120,1122912,1127168,1123472,89.35
1795,27627,1979040,1123248,1129632,1128400,107.28
1796,27628,1605072,1123248,1128512,1128064,193.52
1797,27659,1436960,1124704,1139488,1130528,189.25
1798,27672,2273376,1123024,1138816,1136688,0.0
1799,27738,2151968,1122800,1134896,1128176,43.86
1800,27763,1927744,1124144,1135232,1142736,82.49
1801,27764,1485456,1123024,1127952,1135120,0.0
1802,27770,2076368,1123024,1128288,1128064,66.67
1803,27812,1927408,1124144,1135456,1142736,82.5
1804,27821,1713376,1122912,1127280,1131312,120.0
1805,27884,1569456,1123136,1130304,1170288,0.0
1806,27930,2045344,1123136,1129072,1129632,175.99
1807,27954,1726704,1123696,1131984,1147552,141.33
1808,27976,1755600,1123248,1126048,1138256,185.19
1809,28068,1369760,1122464,1124592,1132208,101.25
1810,28139,2365664,1123248,1129632,1156512,57.59
1811,28195,1394848,1124480,1126496,1136688,60.16
1812,28227,1595328,1122464,1124480,1128400,80.0
1813,28231,2107952,1122464,1124704,1148112,45.0
1814,28256,2337552,1124704,1139712,1128176,51.28
1815,28270,1384768,1122688,1125600,1131536,130.63
1816,28303,1599248,1122912,1127392,1128624,195.88
1817,28364,1394960,1124480,1126496,1153040,26.45
1818,28378,1803424,1123024,1127728,1136688,0.0
1819,28430,2284240,1122464,1124704,1175552,0.0
1820,28453,1979152,1123248,1129632,1128400,107.28
1821,28459,2010848,1122464,1124816,1127280,96.26
1822,28496,1768144,1124480,1126160,1137584,65.0
1823,28520,2155328,1124144,1135232,1149008,95.8
1824,28661,2092496,1123024,1128176,1135904,104.5
1825,28676,2087904,1123136,1128960,1127504,62.4
1826,28695,2076144,1124480,1126272,1140496,208.32
1827,28699,2355024,1122576,1125376,1126048,56.0
1828,28705,1452416,1123024,1127952,1140496,0.0
1829,28745,2329376,1123136,1132320,1154384,24.49
1830,28753,2395456,1123248,1129632,1125040,0.0
1831,28762,1551312,1123248,1129520,1136016,20.74
1832,28787,2148272,1123136,1128848,1148896,79.8
1833,28797,2330048,1123136,1132320,1154384,34.65
1834,28830,2201024,1122688,1125600,1131536,149.12
1835,28853,2303280,1122800,1135008,1155504,56.64
1836,28882,2195200,1122912,1127392,1150240,0.0
1837,28890,2155440,1124144,1135232,1149008,83.3
1838,28945,1986320,1122464,1124816,1168384,0.0
1839,28950,2115568,1123472,1131312,1150128,58.0
1840,29028,1373232,1122464,1124816,1125824,47.12
1841,29059,2073008,1122464,1124816,1125488,0.0
1842,29074,1811936,1123024,1128176,1132544,184.4
1843,29114,1968848,1123024,1127728,1136688,89.99
1844,29152,1738688,1122464,1124480,1128400,67.99
1845,29154,1565984,1123136,1132320,1139936,37.6
1846,29195,2243472,1122688,1138704,1121680,0.0
1847,29196,1500576,1123024,1128176,1140496,0.0
1848,29253,1553440,1123248,1129632,1125040,86.08
1849,29340,1933680,1123136,1128960,1129296,77.22
1850,29493,1516032,1123024,1128288,1124368,33.33
1851,29494,1735664,1122352,1123584,1136352,0.0
1852,29502,2077264,1122912,1127392,1128624,41.02
1853,29511,2053184,1123024,1128288,1124368,67.5
1854,29521,2334192,1124480,1126272,1153040,409.08
1855,29582,1441104,1123024,1127728,1131872,37.5
1856,29623,1448608,1124704,1139488,1124368,160.0
1857,29634,1571808,1122464,1124816,1133888,44.8
1858,29692,1647408,1123472,1131312,1150128,75.0
1859,29735,1549072,1123248,1129632,1129296,66.5
1860,29744,1591296,1122464,1124480,1128400,60.0
1861,29745,2014880,1122912,1127392,1127280,57.8
1862,29749,1521632,1123024,1128400,1136352,0.0
1863,29798,1368640,1122464,1124480,1133104,38.85
1864,29807,1663760,1122464,1124480,1135344,0.0
1865,29839,1765904,1124480,1126272,1153040,0.0
1866,29858,1522528,1123024,1128400,1136352,0.0
1867,29865,1722000,1122688,1125488,1138480,66.0
1868,29870,1503488,1123024,1128176,1133440,0.0
1869,29891,1758288,1122800,1134896,1136352,162.8
1870,29912,1813616,1123024,1128400,1136352,0.0
1871,29913,1775872,1122912,1127392,1122912,40.53
1872,29966,2275168,1124480,1126160,1137584,0.0
1873,30040,2138192,1124144,1134672,1148560,234.0
1874,30052,2092048,1123136,1134784,1135904,83.32
1875,30053,1727712,1123136,1132320,1120560,44.2
1876,30059,1717744,1122688,1125488,1138480,61.6
1877,30060,1374016,1122464,1124816,1125824,50.3
1878,30097,2234736,1124704,1139712,1140048,0.0
1879,30101,2262176,1123136,1128960,1152816,160.0
1880,30154,1475152,1123024,1127952,1132544,0.0
1881,30168,1995504,1123024,1127952,1123584,0.0
1882,30172,1678432,1124480,1126160,1125040,109.09
1883,30260,1938944,1123248,1129520,1124256,30.1
1884,30279,1851808,1123136,1128624,1140496,0.0
1885,30327,1845760,1123024,1127952,1139600,0.0
1886,30333,1443568,1123024,1127728,1140496,24.7
1887,30396,1504384,1123024,1128176,1133440,327.21
1888,30410,2394000,1122576,1139376,1146768,220.0
1889,30478,1473024,1123024,1127952,1123584,0.0
1890,30490,1377376,1122464,1124816,1134560,0.0
1891,30493,2277184,1123136,1132320,1134560,0.0
1892,30517,2282896,1122800,1134896,1125040,0.0
1893,30520,1537872,1123136,1128960,1140496,99.75
1894,30545,2351664,1123136,1130304,1134896,21.81
1895,30598,2233504,1123024,1128064,1136352,142.0
1896,30615,1904560,1124480,1137360,1147776,61.36
1897,30624,1485568,1124704,1139600,1135120,0.0
1898,30649,2108288,1122464,1124816,1148224,22.0
1899,30660,2371152,1123248,1128512,1123472,0.0
1900,30697,1831648,1123024,1128400,1136352,161.0
1901,30751,2346064,1124480,1126496,1136688,0.0
1902,30828,1763664,1122800,1134896,1137584,68.08
1903,30900,1404816,1122800,1126720,1130528,9.03
1904,30911,2339008,1123136,1129072,1147328,0.0
1905,30914,1373568,1122464,1124816,1125824,59.9
1906,30959,1827616,1123024,1127952,1135120,157.94
1907,30982,2329488,1123136,1132320,1154384,17.5
1908,31011,1132656,1122912,1127280,1123248,33.33
1909,31055,1577856,1122464,1124480,1133104,39.9
1910,31150,1859760,1123248,1129632,1129296,193.6
1911,31157,2103584,1122800,1134448,1148000,18.74
1912,31164,2227568,1122912,1127616,1136016,17.63
1913,31184,1651888,1122464,1124704,1134112,36.0
1914,31200,1581440,1122464,1124592,1132880,0.0
1915,31238,2408112,1122912,1127616,1132880,0.0
1916,31361,1449728,1123024,1127728,1130864,38.0
1917,31362,1598464,1122576,1124928,1140384,34.31
1918,31387,1975344,1122464,1124704,1169056,0.0
1919,31388,2073568,1123248,1129632,1129184,66.99
1920,31399,2079280,1123136,1132320,1134560,31.24
1921,31401,1788080,1122912,1127280,1130528,54.28
1922,31531,1995952,1122912,1127280,1130528,0.0
1923,31540,2232272,1123024,1128064,1136352,0.0
1924,31541,1399328,1124480,1126272,1140496,50.85
1925,31560,2289616,1123024,1128064,1136688,158.181
1926,31608,2034704,1122912,1127168,1141056,44.25
1927,31714,2123408,1122464,1124480,1138144,38.0
1928,31843,1857408,1123136,1129072,1147328,126.04
1929,31862,2397360,1123024,1128288,1125040,81.82
1930,31923,1613360,1122912,1127616,1130528,18.22
1931,31950,1393504,1122800,1126832,1191344,73.1
1932,31968,1998528,1124480,1138928,1155616,268.8
1933,31976,2401616,1123248,1129632,1125040,0.0
1934,31991,1886640,1123696,1133552,1147552,84.15
1935,32032,1857184,1123136,1128960,1147328,0.0
1936,32052,1853712,1123248,1128512,1121120,257.6
1937,32066,1127840,1122688,1138704,1134560,23.64
1938,32108,1857296,1123136,1129072,1147328,125.12
1939,32140,1474592,1123024,1127952,1132544,165.0
1940,32168,2366224,1122912,1127616,1156400,59.99
1941,32191,2232720,1123024,1128064,1136352,0.0
1942,32213,2387392,1123248,1129632,1157408,0.0
1943,32283,2071888,1122912,1127280,1130528,9.29
1944,32313,1773856,1124480,1126496,1140496,16.657
1945,32316,2303056,1123136,1134784,1153488,169.15
1946,32327,2386272,1122464,1131088,1153488,548.7
1947,32493,2002672,1124704,1139712,1140048,0.0
1948,32748,2357040,1123248,1126048,1146320,137.81
1949,32770,1464176,1123024,1127840,1135120,0.0
1950,32779,2194192,1122576,1125152,1134896,0.0
1951,32883,1464288,1124704,1139712,1135120,143.28
1952,32982,1467312,1123024,1127840,1130864,0.0
1953,32984,2331952,1123248,1126048,1140496,223.73
1954,33042,2332176,1123024,1128064,1130976,62.94
1955,33054,2365440,1123248,1129632,1156512,57.59
1956,33109,1591072,1122464,1124032,1128400,41.6
1957,33129,2273488,1122800,1135008,1191344,0.0
1958,33154,2371488,1122912,1127168,1123472,17.41
1959,33234,1373344,1122464,1124816,1125824,0.0
1960,33247,2209312,1123024,1128064,1136352,0.0
1961,33291,1765456,1124480,1126160,1191344,0.0
1962,33384,1728272,1122912,1127280,1131312,216.0
1963,33389,2011744,1122464,1124480,1127280,53.25
1964,33392,1418368,1122912,1127280,1123248,9.08
1965,33400,1748768,1122576,1125264,1122016,21.45
1966,33503,2076480,1123024,1128288,1128064,139.13
1967,33734,2037056,1122352,1123808,1130976,0.0
1968,33771,2402624,1122912,1127616,1132880,37.5
1969,33788,1591408,1122464,1124144,1127616,0.0
1970,33789,1766576,1122800,1126832,1137584,62.1
1971,33795,2460640,1123024,1127952,1125040,0.0
1972,33810,1639680,1122464,1124816,1125824,41.5
1973,33832,1621424,1122464,1124816,1125824,38.4
1974,33898,1452528,1123024,1127952,1140496,0.0
1975,33919,1549296,1123248,1129632,1129296,119.97
1976,33941,1771728,1124480,1126496,1120784,0.0
1977,34082,1804096,1124704,1139488,1140496,89.99
1978,34109,1867376,1123136,1132320,1160544,0.0
1979,34176,1387008,1122688,1125600,1133440,0.0
1980,34180,1677312,1124480,1126496,1153040,133.6
1981,34275,1772624,1124480,1126272,1140496,43.4
1982,34345,1573040,1124480,1126496,1137584,85.52
1983,34411,2108736,1122464,1124816,1148224,60.5
1984,34421,2111088,1122464,1124816,1148224,66.0
1985,34423,1568112,1123136,1130304,1126720,92.5
1986,34482,1975792,1122688,1125600,1145536,0.0
1987,34537,2070656,1123136,1132320,1140496,0.0
1988,34538,2278080,1123136,1132320,1134560,0.0
1989,34575,1542800,1123136,1129072,1127392,0.0
1990,34577,1902544,1122912,1127280,1130528,4.75
1991,34616,1573712,1123024,1128288,1140496,112.0
1992,34644,1134336,1122912,1127280,1139152,25.75
1993,34691,1991920,1123136,1130304,1123696,42.85
1994,34718,1378944,1122576,1124928,1123248,0.0
1995,34720,2139648,1123024,1127728,1128176,97.45
1996,34832,1493184,1123024,1128176,1123024,0.0
1997,34841,1398208,1124480,1126272,1140496,66.67
1998,34865,2192960,1122800,1126720,1128960,0.0
1999,34883,1759632,1124480,1126496,1136688,177.77
2000,34897,1128624,1122688,1138704,1134560,105.8
2001,34940,2401392,1124704,1139712,1135120,128.52
2002,34946,2061808,1122800,1135008,1128176,221.73
2003,34999,1424976,1122912,1127280,1130528,9.29
2004,35071,1597904,1124480,1137360,1147776,29.5
2005,35106,2215248,1123024,1128288,1136352,0.0
2006,35117,1139488,1122912,1127168,1126608,32.17
2007,35144,1811040,1123024,1127840,1139600,0.0
2008,35317,1785952,1122912,1127168,1135904,117.76
2009,35324,1803872,1124704,1139488,1140496,0.0
2010,35332,2386160,1122464,1131088,1153488,269.0
2011,35344,1720656,1123248,1129632,1128400,107.28
2012,35420,2208640,1123024,1128064,1136352,0.0
2013,35435,1821568,1123024,1127728,1140496,89.22
2014,35448,2320752,1123248,1128512,1128064,0.0
2015,35457,1865808,1123136,1132320,1134560,0.0
2016,35664,1438864,1123024,1127728,1129744,133.0
2017,35677,1554560,1123248,1129632,1136016,83.65
2018,35799,1444800,1123024,1127728,1140496,25.0
2019,35855,1524656,1123248,1128512,1123472,193.4
2020,35898,1438192,1123024,1127728,1128176,62.56
2021,35936,2281328,1122800,1126720,1175328,0.0
2022,35939,1471456,1124704,1139600,1130976,110.0
2023,35954,1553328,1123248,1129632,1125040,17.39
2024,35958,1604064,1124480,1126272,1136352,0.0
2025,36024,1531152,1123136,1128848,1125488,0.0
2026,36105,2278752,1122464,1124816,1134560,66.93
2027,36250,2463328,1122464,1124816,1158416,15.6
2028,36253,1873088,1123248,1129632,1138592,262.5
2029,36265,1548512,1123248,1129520,1136016,37.35
2030,36296,1378496,1122576,1124928,1122016,71.22
2031,36331,2416512,1123136,1129072,1126720,0.0
2032,36345,1420384,1122912,1127280,1123248,9.08
2033,36495,2156336,1122464,1124592,1158416,0.0
2034,36519,2071664,1123248,1128512,1121120,268.45
2035,36557,1378048,1122576,1124928,1122016,71.22
2036,36558,1436848,1123024,1127728,1130528,172.91
2037,36606,1918784,1123136,1128624,1135232,154.0
2038,36642,1646848,1123248,1129632,1128400,28.0
2039,36669,2412368,1122912,1127280,1123248,0.0
2040,36683,1626688,1122800,1126608,1133552,463.99
2041,36687,1487248,1123024,1127952,1163680,99.28
2042,36757,1746192,1122464,1124144,1176672,524.4
2043,36788,1691872,1123472,1131312,1150128,30.0
2044,36937,2207520,1123024,1128400,1136352,0.0
2045,36980,1656032,1123136,1130304,1143632,31.0
2046,36981,1562288,1122464,1124816,1127504,28.0
2047,36985,1549184,1123248,1129632,1129296,68.89
2048,36996,1865360,1123136,1132320,1125488,0.0
2049,37004,1994608,1123024,1128176,1130864,107.7
2050,37107,1992144,1122464,1124816,1123696,9.3
2051,37109,2147824,1123136,1134784,1148896,109.2
2052,37237,2396576,1122800,1134896,1125040,40.91
2053,37248,2375856,1122576,1125152,1122016,31.5
2054,37263,1490048,1123024,1127952,1140496,0.0
2055,37290,1666672,1122800,1126832,1125936,32.3
2056,37383,2127216,1123024,1128176,1131872,126.1
2057,37395,1789088,1122912,1127280,1139152,12.88
2058,37396,2317616,1123248,1129520,1136016,30.1
2059,37487,2223872,1122464,1124816,1148896,46.46
2060,37496,2460864,1123248,1126048,1134896,0.0
2061,37560,2231936,1123136,1130304,1139936,0.0
2062,37584,1494640,1123024,1128176,1132544,0.0
2063,37665,1627360,1123024,1128288,1124368,71.17
2064,37677,2136400,1124144,1134672,1148560,162.0
2065,37713,1722896,1122912,1127392,1122912,181.36
2066,37746,1777776,1122912,1127280,1123248,17.85
2067,37755,1363040,1122464,1124480,1128400,68.0
2068,37759,1913072,1122464,1131088,1141616,156.75
2069,37934,2401952,1123024,1127952,1135120,182.6
2070,37940,1458912,1123024,1127840,1130528,198.64
2071,37949,1442112,1123024,1127728,1131872,0.0
2072,37979,1466752,1123024,1127840,1130864,0.0
2073,38007,1924384,1124480,1126272,1136352,244.34
2074,38012,1830640,1123024,1127840,1129296,88.08
2075,38043,1839040,1123024,1128064,1144416,113.16
2076,38044,2040304,1123248,1129632,1146768,93.0
2077,38050,2039968,1123248,1129632,1146768,93.0
2078,38058,2040752,1123248,1129632,1146768,93.0
2079,38112,1453424,1123024,1127728,1136688,79.09
2080,38129,2040080,1123248,1129632,1146768,115.5
2081,38139,1933232,1124144,1135232,1134336,60.9
2082,38141,1417472,1122912,1127168,1134896,22.72
2083,38151,1802304,1123024,1127840,1136688,75.9
2084,38158,1912960,1123136,1134784,1141616,156.8
2085,38170,2040640,1123248,1129632,1146768,115.5
2086,38181,1986768,1124480,1126496,1127728,0.0
2087,38197,2005584,1124480,1126272,1140496,0.0
2088,38260,1990240,1123136,1130304,1123696,42.85
2089,38318,2040192,1123248,1129632,1146768,115.5
2090,38332,1417584,1122912,1127168,1134896,8.96
2091,38364,2378096,1124480,1126160,1191344,297.27
2092,38374,1537760,1123136,1128960,1140496,117.04
2093,38392,2464784,1122464,1124816,1158416,0.0
2094,38431,2315712,1122800,1134896,1128176,242.6
2095,38500,1861664,1123248,1129632,1125040,104.35
2096,38667,2463216,1122464,1124816,1158416,15.6
2097,38686,2421328,1124480,1126160,1173984,0.0
2098,38732,2334640,1122800,1126832,1126384,0.0
2099,38762,2389856,1123248,1129632,1157520,42.0
2100,38782,2462880,1122464,1124816,1158416,15.6
2101,38783,2367904,1123024,1128176,1128176,155.82
2102,38803,2261728,1123136,1128960,1152816,160.0
2103,38974,2332624,1122352,1123808,1130976,0.0
2104,38976,2381344,1123136,1134784,1157072,352.46
2105,39003,2315152,1123248,1128512,1123472,0.0
2106,39060,1420272,1122912,1127280,1123248,9.08
2107,39073,1981168,1124704,1139488,1140496,0.0
2108,39179,2256912,1123136,1134784,1148896,106.312
2109,39202,2281216,1122800,1126720,1175328,0.0
2110,39203,1597232,1122464,1124816,1133888,48.07
2111,39234,2347744,1122464,1124816,1125824,0.0
2112,39277,2402848,1122912,1127616,1132880,37.5
2113,39307,2192624,1122800,1126720,1166256,0.0
2114,39345,2442496,1122912,1127280,1188768,0.0
2115,39346,2402400,1122912,1127616,1132880,37.5
2116,39347,2438800,1123136,1129072,1137248,0.0
2117,39376,2213904,1123024,1128400,1136352,0.0
2118,39408,2088912,1123136,1128960,1127504,42.9
2119,39443,2323664,1122912,1127616,1121568,21.42
2120,39483,1541792,1123136,1128960,1139936,41.4
2121,39549,2002000,1122688,1125488,1138480,162.2
2122,39615,2412480,1122912,1127280,1123248,0.0
2123,39665,1573824,1124480,1126272,1140496,68.44
2124,39667,2412592,1122912,1127280,1123248,0.0
2125,39718,1550192,1123248,1129520,1124256,33.19
2126,39730,1900416,1123248,1126048,1134896,243.11
2127,39736,1139936,1122576,1125152,1122016,10.65
2128,39742,2443840,1123024,1127952,1168272,0.0
2129,39743,2049824,1124144,1134672,1134336,214.87
2130,39745,2440816,1123024,1128176,1133440,0.0
2131,39759,1351056,1122352,1123696,1134896,0.0
2132,39769,1760416,1124480,1126160,1127728,0.0
2133,39815,2421216,1124480,1126160,1173984,0.0
2134,39857,1564080,1123136,1132320,1134560,83.0
2135,39901,2466688,1122912,1127616,1157632,0.0
2136,39990,1688288,1123472,1137808,1150128,40.0
2137,40080,2463888,1122464,1131088,1158528,232.16
2138,40129,2286480,1123248,1128512,1121120,0.0
2139,40401,2421776,1124480,1126160,1127728,0.0
2140,40419,2191616,1124704,1139712,1128176,107.09
2141,40451,1503824,1123024,1128176,1124144,0.0
2142,40478,2420768,1123136,1129072,1127392,0.0
2143,40577,1452080,1123024,1127952,1140496,0.0
2144,40593,2441376,1123024,1128176,1133440,0.0
2145,40623,2169664,1123024,1127728,1136688,0.0
2146,40744,2450784,1124480,1126272,1140496,0.0
2147,40800,2172912,1124480,1137360,1149232,74.24
2148,40810,1137248,1123248,1129632,1136016,25.79
2149,40923,2063152,1122912,1127616,1147216,44.0
2150,40972,2302496,1122464,1131088,1153488,207.0
2151,40996,2210096,1123024,1128064,1136352,212.58
2152,41041,2392432,1122912,1127616,1157632,74.25
2153,41059,2414496,1123024,1128176,1140496,0.0
2154,41063,2459184,1122800,1126720,1128960,0.0
2155,41180,2276848,1123136,1132320,1134560,0.0
2156,41200,2157792,1123248,1129856,1124256,41.5
2157,41301,1580656,1122464,1124592,1132208,595.87
2158,41347,2466240,1122688,1125600,1135904,0.0
2159,41382,1869392,1122464,1124816,1139936,0.0
2160,41428,1520064,1123024,1128288,1128064,86.09
2161,41468,1485120,1124704,1139600,1135120,0.0
2162,41482,1601152,1122464,1124032,1128400,40.0
2163,41633,1775312,1122912,1127616,1121568,0.0
2164,41637,1726032,1123696,1131760,1147552,80.76
2165,41721,2035152,1122800,1135008,1125040,79.09
2166,41727,2046240,1123136,1128624,1129632,217.5
2167,41760,2418640,1123136,1134784,1128064,0.0
2168,41801,1831536,1123024,1128400,1136352,51.52
2169,41825,1696912,1122464,1124032,1127280,176.0
2170,41831,2319296,1124144,1135232,1122016,88.18
2171,41838,2037840,1122464,1124032,1127280,51.75
2172,41866,1523872,1123024,1128400,1130864,55.0
2173,41886,2300816,1122464,1131088,1153488,267.0
2174,41906,1595216,1122464,1124816,1128400,79.99
2175,42039,1402688,1123024,1138816,1128064,0.0
2176,42064,2466912,1122464,1124032,1130528,0.0
2177,42125,2120832,1122464,1124144,1134336,496.99
2178,42290,1776432,1122912,1127392,1122912,45.04
2179,42307,1741376,1122464,1124816,1125824,45.41
2180,42323,2082192,1122912,1127280,1130528,0.0
2181,42333,1137696,1123248,1129632,1136016,17.1
2182,42390,1751568,1123248,1126048,1140496,68.14
2183,42404,1434944,1123024,1127952,1123024,0.0
2184,42407,2082528,1123136,1128624,1172864,0.0
2185,42416,2446640,1124480,1126272,1140496,0.0
2186,42439,2367232,1122352,1123696,1156288,234.0
2187,42456,2041312,1123248,1129632,1146768,231.0
2188,42460,1555456,1123248,1129632,1136016,16.8
2189,42462,2057104,1123024,1128288,1124368,49.54
2190,42511,2030336,1123024,1127840,1140048,0.0
2191,42512,2446192,1122464,1124032,1136464,0.0
2192,42578,1986096,1123136,1128960,1124816,0.0
2193,42702,1677872,1124480,1126160,1191344,149.09
2194,42704,2223648,1123136,1134784,1148896,46.46
