,customer_id,Recency_flag,monetary_flag
19471,20395648,4,2
19496,20417824,4,2
19501,20422080,4,2
19509,20433728,4,2
19544,20485584,4,2
19546,20487824,4,2
19563,20502496,4,2
19569,20510112,4,2
19571,20512240,4,2
19579,20518176,4,2
19582,20526688,4,2
19602,20552448,4,2
19604,20556480,4,2
19614,20570816,4,2
19620,20574064,4,2
19637,20595232,4,2
19664,20632304,4,2
19676,20648320,4,2
19677,20650000,4,2
19678,20650336,4,2
19686,20662656,4,2
19700,20680128,4,2
19707,20686512,4,2
19708,20687296,4,2
19712,20694576,4,2
19715,20700288,4,2
19724,20724144,4,2
19725,20726160,4,2
19737,20741056,4,2
19748,20749904,4,2
19785,20786640,4,2
19797,20799184,4,2
19799,20800752,4,2
19810,20821248,4,2
19814,20827408,4,2
19849,20867728,4,2
19862,20889008,4,2
19865,20891696,4,2
19879,20911856,4,2
19880,20911968,4,2
19882,20914656,4,2
19895,20928768,4,2
19906,20947360,4,2
19907,20948256,4,2
19923,20978384,4,2
19924,20978608,4,2
19943,21000112,4,2
19971,21028112,4,2
19977,21034272,4,2
19981,21038304,4,2
19987,21045584,4,2
19999,21063840,4,2
20022,21092736,4,2
20049,21115136,4,2
20052,21119168,4,2
20066,21144480,4,2
20080,21158144,4,2
20098,21176848,4,2
20124,21211456,4,2
20136,21233856,4,2
20158,21264544,4,2
20163,21269584,4,2
20168,21272832,4,2
20170,21274848,4,2
20172,21278432,4,2
20176,21282912,4,2
20220,21323456,4,2
20224,21329504,4,2
20252,21363104,4,2
20261,21369936,4,2
20275,21384384,4,2
20290,21395808,4,2
20300,21406224,4,2
20308,21413616,4,2
20326,21444304,4,2
20335,21459312,4,2
20341,21465920,4,2
20356,21485856,4,2
20389,21516544,4,2
20396,21528752,4,2
20408,21543760,4,2
20415,21556304,4,2
20435,21599312,4,2
20472,21656768,4,2
20491,21679056,4,2
20505,21717136,4,2
20515,21732816,4,2
20556,21797776,4,2
20566,21819616,4,2
20571,21829136,4,2
20585,21848288,4,2
20598,21862176,4,2
20614,21880208,4,2
20627,21892528,4,2
20666,21955248,4,2
20667,21955584,4,2
20675,21962976,4,2
20687,21969696,4,2
20702,21993664,4,2
20704,21997024,4,2
20719,22013936,4,2
20723,22023680,4,2
20729,22033648,4,2
20730,22035664,4,2
20732,22042608,4,2
20733,22043056,4,2
20744,22051120,4,2
20752,22066016,4,2
20755,22074304,4,2
20756,22074416,4,2
20770,22095248,4,2
20798,22130080,4,2
20807,22142288,4,2
20848,22192912,4,2
20853,22200192,4,2
20867,22214192,4,2
20906,22256640,4,2
20939,22304688,4,2
20949,22317344,4,2
20959,22326416,4,2
20965,22334592,4,2
20974,22341312,4,2
20994,22361472,4,2
21014,22384432,4,2
21032,22401232,4,2
21033,22401568,4,2
21051,22425536,4,2
21069,22448944,4,2
21070,22450288,4,2
21073,22451184,4,2
21091,22475712,4,2
21102,22487024,4,2
21118,22498224,4,2
21119,22500352,4,2
21143,22529696,4,2
21149,22538544,4,2
21174,22584240,4,2
21233,22673952,4,2
21243,22689408,4,2
21258,22716624,4,2
21274,22735216,4,2
21276,22738016,4,2
21280,22743952,4,2
21295,22755712,4,2
21298,22757280,4,2
21301,22759968,4,2
21314,22778560,4,2
21352,22825040,4,2
21362,22838816,4,2
21377,22863456,4,2
21386,22879136,4,2
21387,22879920,4,2
21395,22889888,4,2
21423,22926512,4,2
21434,22943536,4,2
21444,22952608,4,2
21450,22956080,4,2
21451,22956528,4,2
21459,22967504,4,2
21475,23002224,4,2
21478,23006256,4,2
21492,23026080,4,2
21497,23030336,4,2
21519,23059792,4,2
21522,23062256,4,2
21538,23082864,4,2
21559,23106720,4,2
21560,23106832,4,2
21574,23131136,4,2
21580,23148384,4,2
21582,23149840,4,2
21585,23154768,4,2
21588,23158688,4,2
21592,23166080,4,2
21614,23201360,4,2
21620,23209424,4,2
21625,23211552,4,2
21649,23243248,4,2
21660,23264528,4,2
21666,23273152,4,2
21684,23283344,4,2
21685,23283456,4,2
21730,23341808,4,2
21740,23349312,4,2
21750,23359168,4,2
21761,23375408,4,2
21783,23407664,4,2
21787,23416400,4,2
21823,23463440,4,2
21864,23529520,4,2
21881,23573760,4,2
21889,23589776,4,2
21890,23590112,4,2
21891,23590224,4,2
21919,23640960,4,2
21930,23665824,4,2
21952,23713984,4,2
21956,23717120,4,2
21978,23746688,4,2
22002,23775696,4,2
22023,23816912,4,2
22026,23819824,4,2
22041,23836960,4,2
22052,23852864,4,2
22057,23859696,4,2
22068,23878960,4,2
22085,23912560,4,2
22102,23933616,4,2
22107,23943360,4,2
22111,23945264,4,2
22146,23987712,4,2
22155,24006080,4,2
22166,24016048,4,2
22176,24028144,4,2
22186,24044720,4,2
22223,24115952,4,2
22229,24125024,4,2
22233,24127936,4,2
22253,24154704,4,2
22262,24174640,4,2
22280,24202304,4,2
22305,24235904,4,2
22320,24260992,4,2
22324,24266704,4,2
22358,24313184,4,2
22366,24323264,4,2
22367,24323936,4,2
22375,24333568,4,2
22394,24368736,4,2
22399,24370864,4,2
22422,24388672,4,2
22435,24405024,4,2
22437,24405472,4,2
22441,24413088,4,2
22442,24413984,4,2
22456,24436160,4,2
22479,24466288,4,2
22509,24510416,4,2
22532,24541776,4,2
22551,24589488,4,2
22588,24628912,4,2
22592,24634624,4,2
22646,24697232,4,2
22667,24728928,4,2
22712,24785936,4,2
22721,24797808,4,2
22732,24811808,4,2
22743,24833424,4,2
22745,24835328,4,2
22749,24838576,4,2
22757,24854480,4,2
22774,24880800,4,2
22793,24907344,4,2
22794,24911264,4,2
22795,24913952,4,2
22816,24949568,4,2
22843,24990560,4,2
22844,24994144,4,2
22850,24999968,4,2
22859,25014976,4,2
22878,25049248,4,2
22890,25074672,4,2
22918,25122048,4,2
22924,25129776,4,2
22942,25149152,4,2
22947,25157104,4,2
22957,25167744,4,2
22958,25167856,4,2
22964,25173680,4,2
22975,25194512,4,2
23008,25232592,4,2
23015,25244352,4,2
23023,25266528,4,2
23067,25311440,4,2
23078,25321184,4,2
23087,25335744,4,2
23091,25340896,4,2
23110,25369456,4,2
23112,25372480,4,2
23116,25377072,4,2
23117,25378304,4,2
23122,25387712,4,2
23143,25420528,4,2
23145,25423216,4,2
23153,25433632,4,2
23166,25466112,4,2
23173,25470144,4,2
23174,25471712,4,2
23176,25474400,4,2
23185,25478880,4,2
23205,25517632,4,2
23225,25542832,4,2
23274,25612384,4,2
23301,25652144,4,2
23311,25661104,4,2
23326,25687088,4,2
23370,25734912,4,2
23382,25748352,4,2
23383,25756640,4,2
23391,25768400,4,2
23398,25776352,4,2
23403,25788784,4,2
23424,25824400,4,2
23432,25837952,4,2
23435,25838960,4,2
23449,25857888,4,2
23475,25884992,4,2
23488,25910752,4,2
23492,25917472,4,2
23498,25925648,4,2
23507,25939872,4,2
23531,25975264,4,2
23553,25997552,4,2
23562,26012896,4,2
23573,26023648,4,2
23587,26037200,4,2
23597,26052992,4,2
23604,26072368,4,2
23643,26137888,4,2
23653,26148192,4,2
23663,26157488,4,2
23678,26181904,4,2
23681,26182912,4,2
23714,26232416,4,2
23719,26236784,4,2
23725,26243392,4,2
23727,26251232,4,2
23738,26264560,4,2
23750,26284272,4,2
23767,26317424,4,2
23805,26379472,4,2
23807,26381488,4,2
23819,26403664,4,2
23823,26408480,4,2
23846,26430656,4,2
23847,26435472,4,2
23856,26448912,4,2
23875,26483744,4,2
23919,26554752,4,2
23981,26646144,4,2
23989,26658016,4,2
23998,26676160,4,2
23999,26677392,4,2
24011,26695872,4,2
24014,26699120,4,2
24031,26729360,4,2
24035,26733616,4,2
24037,26735072,4,2
24039,26738768,4,2
24064,26786480,4,2
24065,26787152,4,2
24068,26798464,4,2
24102,26871600,4,2
24125,26907328,4,2
24131,26918416,4,2
24139,26936448,4,2
24157,26975536,4,2
24170,26995696,4,2
24191,27038592,4,2
24208,27066928,4,2
24220,27079584,4,2
24232,27100304,4,2
24233,27101200,4,2
24249,27133792,4,2
24250,27135248,4,2
24259,27140960,4,2
24265,27147008,4,2
24290,27177248,4,2
24314,27204352,4,2
24334,27238176,4,2
24341,27249040,4,2
24363,27282640,4,2
24371,27290032,4,2
24376,27297088,4,2
24380,27307728,4,2
24383,27313440,4,2
24387,27320160,4,2
24409,27350512,4,2
24411,27354992,4,2
24428,27389152,4,2
24432,27393072,4,2
24435,27398896,4,2
24440,27406400,4,2
24484,27491408,4,2
24488,27499024,4,2
24513,27558384,4,2
24515,27566000,4,2
24516,27567680,4,2
24524,27577312,4,2
24527,27580000,4,2
24531,27583248,4,2
24550,27611584,4,2
24551,27612144,4,2
24566,27641488,4,2
24568,27646304,4,2
24591,27674192,4,2
24606,27700512,4,2
24615,27715520,4,2
24642,27764016,4,2
24649,27770736,4,2
24655,27784736,4,2
24661,27796160,4,2
24671,27819232,4,2
24677,27826288,4,2
24685,27837376,4,2
24686,27839952,4,2
24714,27877472,4,2
24717,27883968,4,2
24720,27886320,4,2
24729,27914096,4,2
24821,28072800,4,2
24855,28143472,4,2
24859,28150416,4,2
24862,28154000,4,2
24910,28240576,4,2
24923,28266896,4,2
24930,28278544,4,2
24937,28292208,4,2
24945,28300832,4,2
24959,28328832,4,2
24970,28350000,4,2
24982,28365568,4,2
25012,28433888,4,2
25013,28435456,4,2
25018,28443296,4,2
25063,28543088,4,2
25067,28546672,4,2
25080,28578032,4,2
25103,28651168,4,2
25116,28672336,4,2
25125,28685664,4,2
25130,28692720,4,2
25134,28698432,4,2
25156,28734384,4,2
25157,28737072,4,2
25163,28750512,4,2
25178,28772128,4,2
25186,28784112,4,2
25226,28856800,4,2
25235,28872704,4,2
25254,28930272,4,2
25258,28934080,4,2
25263,28942032,4,2
25268,28951664,4,2
25288,28988512,4,2
25310,29025920,4,2
25312,29027264,4,2
25342,29089312,4,2
25345,29103088,4,2
25350,29114624,4,2
25357,29139712,4,2
25367,29178240,4,2
25370,29187312,4,2
25395,29251264,4,2
25404,29274448,4,2
25419,29324960,4,2
25420,29326416,4,2
25430,29353072,4,2
25435,29364608,4,2
25441,29379840,4,2
25447,29392272,4,2
25456,29418704,4,2
25457,29419152,4,2
25461,29423744,4,2
25515,29541232,4,2
25587,29668464,4,2
25589,29681456,4,2
25598,29703184,4,2
25604,29719872,4,2
25621,29746304,4,2
25664,29827952,4,2
25678,29857296,4,2
25691,29896944,4,2
25698,29910944,4,2
25712,29940400,4,2
25739,30001776,4,2
25749,30024736,4,2
25768,30074688,4,2
25788,30134608,4,2
25793,30148720,4,2
25795,30152976,4,2
25805,30175040,4,2
25809,30184000,4,2
25822,30198560,4,2
25838,30223424,4,2
25865,30268560,4,2
25928,30422448,4,2
25930,30425808,4,2
25946,30463552,4,2
25950,30465680,4,2
25961,30489536,4,2
25996,30562112,4,2
26007,30578576,4,2
26019,30605792,4,2
26028,30620800,4,2
26036,30640400,4,2
26045,30659888,4,2
26056,30690912,4,2
26064,30717568,4,2
26065,30719696,4,2
26070,30727536,4,2
26085,30755760,4,2
26092,30773120,4,2
26095,30780960,4,2
26098,30788240,4,2
26107,30810976,4,2
26111,30814000,4,2
26116,30820384,4,2
26124,30847488,4,2
26128,30857568,4,2
26141,30904160,4,2
26154,30940000,4,2
26174,30977296,4,2
26184,31002944,4,2
26199,31043600,4,2
26214,31084704,4,2
26240,31150336,4,2
26249,31167920,4,2
26275,31213504,4,2
26299,31258080,4,2
26326,31339504,4,2
26355,31391472,4,2
26357,31397520,4,2
26403,31500448,4,2
26415,31516912,4,2
26441,31560144,4,2
26451,31584784,4,2
26464,31614912,4,2
26481,31645040,4,2
26500,31682672,4,2
26511,31698576,4,2
26521,31719632,4,2
26526,31723664,4,2
26540,31741472,4,2
26555,31767456,4,2
26556,31768352,4,2
26576,31800048,4,2
26578,31804640,4,2
26582,31814720,4,2
26601,31847312,4,2
26607,31855264,4,2
26615,31863216,4,2
26616,31866688,4,2
26636,31898720,4,2
26639,31907344,4,2
26641,31912048,4,2
26662,31950464,4,2
26682,31977008,4,2
26683,31979248,4,2
26684,31979360,4,2
26686,31981152,4,2
26709,32014976,4,2
26716,32029984,4,2
26726,32051712,4,2
26734,32062016,4,2
26776,32140976,4,2
26781,32148368,4,2
26806,32199664,4,2
26808,32206160,4,2
26830,32263392,4,2
26842,32292512,4,2
26878,32360160,4,2
26917,32449424,4,2
26920,32450544,4,2
26970,32572064,4,2
27006,32636576,4,2
27007,32636800,4,2
27041,32747680,4,2
27055,32778928,4,2
27061,32786544,4,2
27078,32844560,4,2
27083,32857888,4,2
27101,32903584,4,2
27111,32915456,4,2
27137,33000240,4,2
27198,33128368,4,2
27202,33138112,4,2
27203,33138224,4,2
27216,33175968,4,2
27224,33191088,4,2
27232,33203632,4,2
27242,33223456,4,2
27249,33240032,4,2
27250,33242720,4,2
27252,33246976,4,2
27272,33282256,4,2
27283,33318320,4,2
27288,33329184,4,2
27294,33336912,4,2
27316,33374432,4,2
27322,33390560,4,2
27338,33410496,4,2
27341,33418112,4,2
27362,33455296,4,2
27394,33531120,4,2
27430,33640096,4,2
27431,33641104,4,2
27441,33660480,4,2
27450,33674480,4,2
27456,33689152,4,2
27466,33733504,4,2
27472,33738992,4,2
27473,33740112,4,2
27478,33749184,4,2
27507,33810784,4,2
27529,33864768,4,2
27549,33899152,4,2
27557,33909008,4,2
27559,33913040,4,2
27576,33955936,4,2
27588,33978448,4,2
27589,33980128,4,2
27600,34004320,4,2
27614,34041168,4,2
27649,34132336,4,2
27652,34138384,4,2
27692,34217008,4,2
27711,34249824,4,2
27715,34251168,4,2
27753,34353872,4,2
27763,34373472,4,2
27802,34477856,4,2
27826,34573280,4,2
27881,34722576,4,2
27886,34742736,4,2
27898,34791232,4,2
27944,34914992,4,2
27955,34937392,4,2
27956,34940080,4,2
27975,34988576,4,2
28004,35059024,4,2
28041,35178192,4,2
28084,35273168,4,2
28098,35296128,4,2
28101,35311696,4,2
28117,35365680,4,2
28119,35368368,4,2
28120,35372176,4,2
28132,35409584,4,2
28170,35527408,4,2
28171,35528304,4,2
28196,35601328,4,2
28205,35616784,4,2
28235,35703248,4,2
28240,35714224,4,2
28243,35726768,4,2
28271,35799792,4,2
28275,35814800,4,2
28283,35838208,4,2
28336,36092560,4,2
28353,36149344,4,2
28370,36188208,4,2
28386,36229984,4,2
28404,36290688,4,2
28448,36399328,4,2
28487,36543248,4,2
28543,36723344,4,2
28549,36733424,4,2
28557,36761200,4,2
28564,36782032,4,2
28608,36916320,4,2
28614,36927184,4,2
28619,36941856,4,2
28647,37034816,4,2
28668,37112432,4,2
28672,37122400,4,2
28724,37310448,4,2
28749,37404864,4,2
28755,37427264,4,2
28864,37784992,4,2
28868,37797648,4,2
28877,37823072,4,2
28890,37864848,4,2
28925,37989504,4,2
28931,38002944,4,2
28932,38005072,4,2
28941,38043600,4,2
28987,38239152,4,2
28996,38263456,4,2
29014,38327520,4,2
29015,38333680,4,2
29018,38340176,4,2
29020,38343088,4,2
29046,38420256,4,2
29086,38526656,4,2
29103,38605056,4,2
29149,38780560,4,2
29153,38792432,4,2
29240,39137728,4,2
29288,39379424,4,2
29301,39417728,4,2
29305,39425008,4,2
29335,39546976,4,2
29338,39559408,4,2
29349,39596032,4,2
29352,39625488,4,2
29354,39630080,4,2
29400,39925424,4,2
29416,40044816,4,2
29463,40360432,4,2
29466,40384848,4,2
29467,40387984,4,2
29468,40391904,4,2
29473,40446336,4,2
29474,40446560,4,2
29487,40549488,4,2
29498,40635280,4,2
29519,40727344,4,2
29546,40873504,4,2
29549,40890640,4,2
29566,40965344,4,2
29584,41058864,4,2
29586,41111952,4,2
29609,41300896,4,2
29614,41322848,4,2
29621,41372352,4,2
29668,41699840,4,2
29705,42066976,4,2
29708,42082432,4,2
29737,42260288,4,2
29755,42396928,4,2
29768,42579040,4,2
29793,42793408,4,2
29797,42803376,4,2
29822,43007104,4,2
29826,43080240,4,2
29828,43122352,4,2
29836,43202992,4,2
29863,43521072,4,2
29868,43608544,4,2
29895,43858864,4,2
29925,44214352,4,2
29984,45906896,4,2
29988,46215232,4,2
33,1145872,4,3
34,1147664,4,3
61,1169728,4,3
74,1179808,4,3
75,1180480,4,3
128,1236256,4,3
136,1252720,4,3
137,1257536,4,3
166,1296288,4,3
186,1318240,4,3
217,1353856,4,3
218,1354080,4,3
225,1362256,4,3
240,1375360,4,3
272,1418256,4,3
289,1442560,4,3
323,1491616,4,3
330,1497216,4,3
341,1511776,4,3
350,1522640,4,3
355,1528576,4,3
364,1540448,4,3
412,1590624,4,3
428,1609552,4,3
443,1621984,4,3
459,1643040,4,3
467,1653120,4,3
478,1664432,4,3
487,1677312,4,3
522,1712256,4,3
524,1712928,4,3
529,1717632,4,3
530,1718528,4,3
538,1729168,4,3
552,1755152,4,3
553,1755936,4,3
555,1756384,4,3
557,1757728,4,3
566,1769264,4,3
578,1784272,4,3
581,1788416,4,3
584,1791440,4,3
593,1801296,4,3
639,1847328,4,3
643,1855168,4,3
666,1894704,4,3
692,1929088,4,3
754,1994160,4,3
762,1999088,4,3
809,2044560,4,3
810,2045904,4,3
839,2077600,4,3
857,2105152,4,3
862,2117472,4,3
876,2135168,4,3
880,2138080,4,3
890,2148832,4,3
914,2175152,4,3
921,2178400,4,3
944,2199680,4,3
968,2222976,4,3
992,2248400,4,3
1003,2264080,4,3
1018,2277744,4,3
1044,2299584,4,3
1065,2325568,4,3
1094,2354688,4,3
1095,2356032,4,3
1097,2358608,4,3
1118,2380448,4,3
1124,2386496,4,3
1153,2412480,4,3
1157,2414944,4,3
1166,2424464,4,3
1172,2432416,4,3
1209,2471280,4,3
1221,2483600,4,3
1224,2485616,4,3
1227,2492560,4,3
1230,2497936,4,3
1241,2511376,4,3
1257,2530080,4,3
1263,2536240,4,3
1265,2538480,4,3
1269,2541280,4,3
1273,2545648,4,3
1296,2570176,4,3
1314,2597168,4,3
1317,2601312,4,3
1327,2611504,4,3
1362,2643312,4,3
1371,2651712,4,3
1397,2679600,4,3
1410,2691136,4,3
1412,2693600,4,3
1415,2694944,4,3
1441,2720256,4,3
1446,2723504,4,3
1469,2749264,4,3
1476,2756992,4,3
1523,2802240,4,3
1530,2813216,4,3
1542,2827104,4,3
1547,2837072,4,3
1549,2839088,4,3
1560,2844464,4,3
1599,2880976,4,3
1612,2897440,4,3
1647,2920064,4,3
1651,2930704,4,3
1662,2942688,4,3
1681,2958704,4,3
1683,2959712,4,3
1689,2970912,4,3
1692,2972032,4,3
1693,2972368,4,3
1700,2978304,4,3
1712,2985472,4,3
1725,3004848,4,3
1727,3007872,4,3
1735,3014704,4,3
1736,3016496,4,3
1737,3018176,4,3
1739,3019296,4,3
1741,3021088,4,3
1773,3051104,4,3
1784,3062416,4,3
1787,3065104,4,3
1794,3073840,4,3
1798,3082464,4,3
1808,3100160,4,3
1818,3108336,4,3
1839,3131408,4,3
1846,3139920,4,3
1875,3169040,4,3
1886,3177552,4,3
1896,3189312,4,3
1903,3194352,4,3
1916,3212384,4,3
1922,3220560,4,3
1931,3229520,4,3
1934,3232432,4,3
1935,3232544,4,3
1951,3245872,4,3
1964,3260656,4,3
1978,3271744,4,3
2002,3296944,4,3
2023,3318784,4,3
2030,3322928,4,3
2042,3335248,4,3
2044,3337040,4,3
2067,3355968,4,3
2072,3360448,4,3
2077,3367840,4,3
2082,3374672,4,3
2084,3376912,4,3
2099,3394832,4,3
2100,3395392,4,3
2124,3417232,4,3
2135,3428208,4,3
2138,3428992,4,3
2157,3457328,4,3
2163,3464944,4,3
2172,3477264,4,3
2224,3523520,4,3
2228,3525872,4,3
2242,3538304,4,3
2244,3539984,4,3
2255,3550176,4,3
2280,3572464,4,3
2303,3597328,4,3
2314,3607968,4,3
2319,3610880,4,3
2329,3618272,4,3
2339,3631152,4,3
2353,3647952,4,3
2393,3682336,4,3
2403,3695664,4,3
2419,3728816,4,3
2428,3733632,4,3
2442,3745392,4,3
2445,3747408,4,3
2463,3762192,4,3
2476,3775520,4,3
2477,3776864,4,3
2486,3784928,4,3
2514,3814496,4,3
2528,3827600,4,3
2529,3827712,4,3
2531,3828384,4,3
2537,3833200,4,3
2552,3855712,4,3
2560,3858400,4,3
2564,3861200,4,3
2575,3870608,4,3
2588,3883488,4,3
2605,3894352,4,3
2611,3899616,4,3
2627,3915968,4,3
2632,3919776,4,3
2655,3940720,4,3
2660,3945760,4,3
2688,3973424,4,3
2697,3987088,4,3
2703,3991568,4,3
2729,4012736,4,3
2735,4018672,4,3
2754,4030096,4,3
2763,4038384,4,3
2773,4044544,4,3
2778,4048016,4,3
2793,4064704,4,3
2797,4065824,4,3
2798,4066720,4,3
2822,4086544,4,3
2823,4087104,4,3
2826,4089232,4,3
2837,4104352,4,3
2839,4107264,4,3
2860,4122160,4,3
2883,4148032,4,3
2898,4160464,4,3
2900,4163936,4,3
2901,4164048,4,3
2926,4186112,4,3
2935,4196304,4,3
2939,4201792,4,3
2972,4233152,4,3
2975,4237744,4,3
2984,4246928,4,3
3009,4264064,4,3
3023,4275152,4,3
3026,4276160,4,3
3054,4301472,4,3
3059,4305280,4,3
3060,4306176,4,3
3064,4309200,4,3
3079,4323536,4,3
3082,4326672,4,3
3089,4330368,4,3
3092,4335632,4,3
3101,4342352,4,3
3111,4348624,4,3
3117,4351088,4,3
3128,4362960,4,3
3131,4364528,4,3
3152,4377408,4,3
3155,4379760,4,3
3161,4386928,4,3
3164,4390848,4,3
3171,4394992,4,3
3182,4403168,4,3
3195,4411904,4,3
3197,4413472,4,3
3202,4415936,4,3
3234,4446960,4,3
3245,4453232,4,3
3263,4469136,4,3
3289,4493552,4,3
3291,4494336,4,3
3305,4509008,4,3
3312,4520432,4,3
3314,4523232,4,3
3316,4526480,4,3
3325,4533200,4,3
3345,4547536,4,3
3364,4571504,4,3
3366,4573632,4,3
3369,4577104,4,3
3377,4580464,4,3
3379,4581136,4,3
3384,4585616,4,3
3411,4607232,4,3
3419,4613952,4,3
3442,4635344,4,3
3507,4676448,4,3
3525,4690896,4,3
3530,4693808,4,3
3531,4693920,4,3
3536,4698288,4,3
3538,4698624,4,3
3539,4699072,4,3
3555,4712960,4,3
3560,4715536,4,3
3562,4719008,4,3
3565,4722816,4,3
3582,4735584,4,3
3591,4741968,4,3
3593,4742976,4,3
3616,4759552,4,3
3625,4766048,4,3
3626,4766160,4,3
3632,4770864,4,3
3638,4775008,4,3
3662,4793712,4,3
3674,4807600,4,3
3676,4807824,4,3
3690,4817456,4,3
3696,4822272,4,3
3709,4829328,4,3
3712,4832576,4,3
3722,4842656,4,3
3726,4845232,4,3
3737,4855872,4,3
3773,4885328,4,3
3775,4886672,4,3
3778,4891600,4,3
3781,4892944,4,3
3788,4897424,4,3
3790,4897984,4,3
3799,4904704,4,3
3806,4906944,4,3
3811,4909408,4,3
3813,4910976,4,3
3852,4943568,4,3
3874,4962160,4,3
3875,4962496,4,3
3893,4982432,4,3
3905,4991056,4,3
3911,4997104,4,3
3947,5021744,4,3
3950,5022976,4,3
3956,5025216,4,3
3983,5043472,4,3
3984,5043696,4,3
3986,5045712,4,3
3990,5046272,4,3
3994,5050304,4,3
3997,5055792,4,3
4044,5093648,4,3
4065,5112240,4,3
4079,5118848,4,3
4095,5136992,4,3
4104,5144608,4,3
4109,5148640,4,3
4116,5155136,4,3
4118,5156368,4,3
4135,5170816,4,3
4164,5196688,4,3
4174,5204528,4,3
4183,5209568,4,3
4188,5212480,4,3
4189,5212928,4,3
4197,5227600,4,3
4212,5242720,4,3
4227,5261984,4,3
4247,5275424,4,3
4275,5293456,4,3
4294,5313280,4,3
4297,5315184,4,3
4319,5332432,4,3
4334,5343632,4,3
4338,5346880,4,3
4342,5348784,4,3
4356,5369168,4,3
4367,5374544,4,3
4414,5413072,4,3
4441,5431552,4,3
4443,5433904,4,3
4460,5443424,4,3
4466,5447120,4,3
4492,5462464,4,3
4506,5472544,4,3
4511,5476352,4,3
4512,5476912,4,3
4513,5477696,4,3
4517,5481840,4,3
4519,5483856,4,3
4521,5484192,4,3
4529,5489680,4,3
4530,5491248,4,3
4539,5496400,4,3
4547,5506928,4,3
4555,5516896,4,3
4561,5522496,4,3
4571,5527424,4,3
4580,5535264,4,3
4581,5536384,4,3
4587,5539520,4,3
4607,5555984,4,3
4608,5557776,4,3
4621,5568640,4,3
4626,5576480,4,3
4627,5578160,4,3
4632,5582080,4,3
4637,5584544,4,3
4639,5585664,4,3
4652,5594848,4,3
4665,5608176,4,3
4669,5610528,4,3
4673,5615008,4,3
4688,5629120,4,3
4696,5633264,4,3
4699,5638752,4,3
4700,5638864,4,3
4704,5644464,4,3
4709,5646928,4,3
4713,5649840,4,3
4731,5668320,4,3
4739,5676048,4,3
4760,5702928,4,3
4766,5707968,4,3
4768,5709200,4,3
4777,5718608,4,3
4800,5735072,4,3
4801,5735632,4,3
4819,5750528,4,3
4821,5752656,4,3
4822,5754224,4,3
4834,5769680,4,3
4841,5777296,4,3
4860,5798016,4,3
4865,5801712,4,3
4866,5803840,4,3
4889,5815824,4,3
4908,5840576,4,3
4912,5843488,4,3
4918,5848640,4,3
4921,5852896,4,3
4942,5869696,4,3
4949,5872944,4,3
4955,5876640,4,3
4964,5884144,4,3
4967,5886608,4,3
4977,5892768,4,3
4984,5898816,4,3
5011,5925808,4,3
5014,5926704,4,3
5043,5948880,4,3
5052,5957952,4,3
5053,5958400,4,3
5069,5970608,4,3
5080,5975648,4,3
5081,5978896,4,3
5111,6011152,4,3
5118,6016864,4,3
5128,6027840,4,3
5145,6042960,4,3
5154,6053376,4,3
5162,6061440,4,3
5171,6071632,4,3
5211,6108704,4,3
5218,6114080,4,3
5222,6121136,4,3
5236,6137040,4,3
5239,6138496,4,3
5254,6154400,4,3
5272,6175680,4,3
5278,6187776,4,3
5281,6189456,4,3
5289,6199984,4,3
5291,6200320,4,3
5306,6216112,4,3
5317,6224512,4,3
5319,6226640,4,3
5347,6277264,4,3
5354,6283312,4,3
5370,6298880,4,3
5404,6327888,4,3
5414,6335616,4,3
5421,6342000,4,3
5450,6367760,4,3
5497,6423536,4,3
5500,6428688,4,3
5510,6441008,4,3
5518,6450976,4,3
5523,6455680,4,3
5533,6462512,4,3
5542,6470016,4,3
5545,6470912,4,3
5546,6471024,4,3
5551,6478080,4,3
5559,6487152,4,3
5565,6491744,4,3
5571,6496448,4,3
5598,6525792,4,3
5618,6542704,4,3
5648,6567904,4,3
5653,6570928,4,3
5656,6575072,4,3
5661,6580448,4,3
5665,6581232,4,3
5695,6619536,4,3
5696,6620992,4,3
5706,6632528,4,3
5709,6635104,4,3
5718,6646752,4,3
5772,6712048,4,3
5785,6736912,4,3
5799,6760320,4,3
5805,6767152,4,3
5816,6777456,4,3
5817,6777568,4,3
5840,6793808,4,3
5858,6805344,4,3
5873,6818448,4,3
5876,6823040,4,3
5889,6836704,4,3
5908,6848352,4,3
5933,6874448,4,3
5969,6901776,4,3
5974,6904576,4,3
5992,6923504,4,3
6013,6946128,4,3
6043,6980400,4,3
6053,6990032,4,3
6087,7016240,4,3
6088,7016688,4,3
6105,7028560,4,3
6108,7032592,4,3
6109,7032704,4,3
6112,7033936,4,3
6114,7035392,4,3
6124,7048832,4,3
6128,7052640,4,3
6133,7055664,4,3
6145,7064176,4,3
6148,7067088,4,3
6160,7079408,4,3
6164,7081872,4,3
6178,7095424,4,3
6213,7127456,4,3
6214,7128800,4,3
6246,7159824,4,3
6250,7162400,4,3
6259,7167104,4,3
6265,7169120,4,3
6284,7184240,4,3
6318,7216384,4,3
6321,7220080,4,3
6325,7223216,4,3
6350,7243936,4,3
6357,7248304,4,3
6362,7256480,4,3
6363,7257264,4,3
6376,7265216,4,3
6382,7268352,4,3
6407,7291872,4,3
6429,7316064,4,3
6434,7320656,4,3
6437,7322560,4,3
6439,7324240,4,3
