,level_0,index,Sub_flag,subscription,customer_id,Recency_flag,Refreq,points
23978,24636,25198,2,0,27753264,5,4,8
23979,24642,25585,2,0,27764016,4,5,7
23980,24643,25667,2,0,27764352,5,5,13
23981,24649,25786,2,0,27770736,4,0,2
23982,24655,26149,2,0,27784736,4,0,1
23983,24661,26503,2,0,27796160,4,5,9
23984,24666,26728,2,0,27803440,4,5,11
23985,24668,26756,2,0,27805904,5,4,5
23986,24672,26896,2,0,27819680,4,5,15
23987,24673,26931,2,0,27821584,5,5,30
23988,24674,26971,2,0,27822816,5,4,7
23989,24675,26988,2,0,27823152,4,0,1
23990,24677,27003,2,0,27826288,4,4,6
23991,24685,27396,2,0,27837376,5,0,15
23992,24686,27459,2,0,27839952,5,0,2
23993,24687,27476,2,0,27840064,5,0,3
23994,24691,27613,2,0,27842864,5,0,8
23995,24696,27723,2,0,27854176,2,5,11
23996,24705,27934,2,0,27869296,4,5,14
23997,24707,27959,2,0,27869968,5,4,7
23998,24709,28016,2,0,27870864,4,0,8
23999,24710,28031,2,0,27873104,4,5,20
24000,24714,28106,2,0,27877472,5,0,1
24001,24717,28304,2,0,27883968,5,4,8
24002,24720,28391,2,0,27886320,4,0,2
24003,24729,28768,2,0,27914096,5,5,25
24004,24730,28772,2,0,27917008,5,0,2
24005,24734,28845,2,0,27933696,5,0,2
24006,24739,29052,2,0,27938624,4,0,8
24007,24748,29270,2,0,27952960,5,0,2
24008,24757,29489,2,0,27963712,2,4,5
24009,24769,29813,2,0,27985104,5,0,2
24010,24770,29824,2,0,27988352,5,0,8
24011,24779,29992,2,0,28012096,4,0,2
24012,24789,4097,2,0,28035168,4,4,8
24013,24794,4718,2,0,28038752,5,4,7
24014,24801,5611,2,0,28047376,5,4,9
24015,24806,6258,2,0,28051296,5,0,2
24016,24807,6996,2,0,28053424,4,5,17
24017,24811,8342,2,0,28059920,5,5,10
24018,24816,8833,2,0,28066864,5,0,4
24019,24821,10142,2,0,28072800,5,5,13
24020,24825,11063,2,0,28080752,5,4,6
24021,24826,11556,2,0,28083328,5,4,12
24022,24831,12344,2,0,28088032,5,0,2
24023,24848,16929,2,0,28127456,4,5,13
24024,24859,18129,2,0,28150416,4,0,8
24025,24872,19962,2,0,28172592,5,0,8
24026,24874,19996,2,0,28174944,4,5,15
24027,24878,20546,2,0,28191072,4,0,8
24028,24880,20962,2,0,28191968,4,5,13
24029,24907,23408,2,0,28235536,4,4,10
24030,24909,23491,2,0,28239120,5,4,5
24031,24910,23647,2,0,28240576,5,0,8
24032,24926,25925,2,0,28268464,4,4,19
24033,24929,26055,2,0,28277536,5,5,20
24034,24930,26268,2,0,28278544,5,0,8
24035,24933,26786,2,0,28285600,4,5,15
24036,24936,27076,2,0,28291760,5,4,5
24037,24937,27124,2,0,28292208,5,5,9
24038,24941,28037,2,0,28297024,5,4,8
24039,24945,28209,2,0,28300832,3,0,2
24040,24960,29317,2,0,28329728,5,0,3
24041,24961,29321,2,0,28330176,5,5,7
24042,24970,29873,2,0,28350000,3,5,13
24043,24972,29944,2,0,28353920,5,0,2
24044,24975,1734,2,0,28356384,5,0,4
24045,24977,450,2,0,28359744,5,0,2
24046,24982,5489,2,0,28365568,4,5,17
24047,24998,3389,2,0,28402752,5,5,10
24048,24999,3395,2,0,28407792,4,0,2
24049,25004,7080,2,0,28416304,4,4,10
24050,25007,9349,2,0,28421456,4,4,8
24051,25015,3589,2,0,28437136,5,0,4
24052,25021,769,2,0,28449792,4,5,13
24053,25030,9529,2,0,28464688,4,5,13
24054,25039,6555,2,0,28502544,4,4,9
24055,25047,902,2,0,28509152,5,4,14
24056,25050,1715,2,0,28513856,5,5,11
24057,25060,4132,2,0,28536480,4,0,3
24058,25062,5549,2,0,28537376,4,0,8
24059,25063,6098,2,0,28543088,5,0,3
24060,25064,6225,2,0,28545328,5,0,4
24061,25065,6501,2,0,28545888,5,0,6
24062,25067,7330,2,0,28546672,4,0,3
24063,25069,8733,2,0,28550480,5,0,4
24064,25073,9448,2,0,28562688,2,4,12
24065,25078,11327,2,0,28571872,5,4,10
24066,25080,11689,2,0,28578032,4,0,2
24067,25083,13765,2,0,28598640,5,4,12
24068,25094,17498,2,0,28612192,4,5,9
24069,25103,22252,2,0,28651168,4,1,2
24070,25115,25975,2,0,28669648,5,0,10
24071,25116,26284,2,0,28672336,5,4,13
24072,25120,799,2,0,28678496,5,0,1
24073,25125,4455,2,0,28685664,5,0,4
24074,25128,5771,2,0,28692048,5,0,3
24075,25134,12526,2,0,28698432,5,5,11
24076,25137,17838,2,0,28709632,4,5,20
24077,25139,19599,2,0,28713104,5,0,5
24078,25141,22605,2,0,28717584,5,5,9
24079,25152,10882,2,0,28727328,5,0,4
24080,25156,14845,2,0,28734384,5,0,8
24081,25158,593,2,0,28738864,5,5,20
24082,25162,6894,2,0,28746816,4,4,7
24083,25163,9491,2,0,28750512,5,4,19
24084,25174,3038,2,0,28765632,5,4,7
24085,25206,14908,2,0,28817264,5,0,10
24086,25210,15332,2,0,28820736,5,5,7
24087,25214,15854,2,0,28828688,5,0,2
24088,25216,16128,2,0,28831936,5,5,11
24089,25223,17818,2,0,28851872,5,0,10
24090,25226,18588,2,0,28856800,5,5,11
24091,25235,22062,2,0,28872704,5,0,3
24092,25236,22450,2,0,28873152,5,4,8
24093,25243,25798,2,0,28912912,5,4,24
24094,25247,3653,2,0,28921424,5,5,9
24095,25250,5752,2,0,28926352,5,5,7
24096,25251,6329,2,0,28927024,5,4,14
24097,25254,11947,2,0,28930272,5,5,8
24098,25255,13401,2,0,28931616,5,0,4
24099,25258,19170,2,0,28934080,5,0,4
24100,25261,20780,2,0,28939904,5,0,2
24101,25266,25770,2,0,28946624,5,0,1
24102,25268,106,2,0,28951664,4,0,8
24103,25269,229,2,0,28957040,4,5,21
24104,25270,330,2,0,28957936,5,0,15
24105,25273,1327,2,0,28965888,5,0,2
24106,25278,2529,2,0,28978096,5,5,20
24107,25282,4116,2,0,28983584,5,0,10
24108,25283,4557,2,0,28984032,5,0,4
24109,25285,4815,2,0,28985376,5,0,2
24110,25288,5121,2,0,28988512,5,0,8
24111,25291,5565,2,0,28991200,5,0,1
24112,25292,5918,2,0,28992656,5,0,2
24113,25294,6173,2,0,28994560,5,0,3
24114,25302,8745,2,0,29013376,5,5,7
24115,25306,9363,2,0,29020320,5,4,16
24116,25310,9906,2,0,29025920,5,0,4
24117,25321,11930,2,0,29039248,4,5,6
24118,25328,13380,2,0,29046976,5,4,10
24119,25338,15992,2,0,29075760,4,0,8
24120,25343,16316,2,0,29091216,4,1,4
24121,25345,17101,2,0,29103088,5,0,2
24122,25347,18282,2,0,29112160,4,0,8
24123,25349,18384,2,0,29113280,4,0,10
24124,25352,18604,2,0,29118656,1,0,3
24125,25364,21661,2,0,29172528,4,0,8
24126,25367,22079,2,0,29178240,5,5,7
24127,25370,22723,2,0,29187312,4,5,8
24128,25372,22961,2,0,29188768,5,0,2
24129,25381,25267,2,0,29219232,5,0,1
24130,25402,11786,2,0,29272992,5,0,4
24131,25404,12581,2,0,29274448,5,5,11
24132,25416,2109,2,0,29318016,5,4,6
24133,25420,5448,2,0,29326416,4,0,4
24134,25422,7033,2,0,29332016,5,0,2
24135,25432,19004,2,0,29358000,5,4,19
24136,25434,19231,2,0,29362816,5,0,4
24137,25441,24351,2,0,29379840,5,0,6
24138,25444,24927,2,0,29384096,5,0,2
24139,25456,29574,2,0,29418704,5,0,4
24140,25460,9782,2,0,29422288,5,4,7
24141,25461,11535,2,0,29423744,5,4,13
24142,25462,19389,2,0,29425200,5,0,4
24143,25479,2613,2,0,29466752,4,1,4
24144,25481,2683,2,0,29471344,4,5,9
24145,25484,3224,2,0,29477056,5,4,5
24146,25487,4111,2,0,29483664,4,4,16
24147,25515,10874,2,0,29541232,4,5,10
24148,25519,11753,2,0,29557920,4,5,10
24149,25520,12331,2,0,29558592,5,0,4
24150,25533,16638,2,0,29590624,4,5,15
24151,25544,18482,2,0,29603504,5,5,15
24152,25551,19523,2,0,29610560,4,0,9
24153,25555,20537,2,0,29616608,5,0,1
24154,25556,20848,2,0,29618624,5,5,20
24155,25570,22974,2,0,29640240,5,5,15
24156,25571,23059,2,0,29640352,5,0,4
24157,25577,24600,2,0,29653008,5,5,15
24158,25589,27051,2,0,29681456,5,4,8
24159,25598,28093,2,0,29703184,5,0,3
24160,25604,29450,2,0,29719872,4,4,8
24161,25634,14430,2,0,29774752,4,0,6
24162,25646,23413,2,0,29791104,4,5,11
24163,25652,26828,2,0,29803088,5,5,20
24164,25671,5992,2,0,29840832,4,0,4
24165,25674,8089,2,0,29845648,5,4,8
24166,25676,9342,2,0,29851920,5,5,7
24167,25678,9934,2,0,29857296,5,0,4
24168,25689,13282,2,0,29893136,5,4,6
24169,25691,15304,2,0,29896944,4,4,14
24170,25693,15820,2,0,29899408,4,0,5
24171,25695,16366,2,0,29903664,5,5,7
24172,25698,17471,2,0,29910944,4,5,6
24173,25706,19369,2,0,29930320,5,5,25
24174,25714,20694,2,0,29942080,5,5,6
24175,25719,22208,2,0,29956192,4,5,13
24176,25726,24178,2,0,29976464,5,0,8
24177,25729,24810,2,0,29979488,5,0,10
24178,25739,27259,2,0,30001776,5,0,15
24179,25745,27978,2,0,30013984,4,5,9
24180,25746,27979,2,0,30021040,5,4,7
24181,25758,29237,2,0,30039632,4,0,3
24182,25759,29484,2,0,30039968,4,5,20
24183,25764,3195,2,0,30060800,5,0,1
24184,25768,5866,2,0,30074688,4,0,4
24185,25779,24207,2,0,30107728,5,0,10
24186,25780,24465,2,0,30111088,5,0,2
24187,25784,25118,2,0,30125424,1,4,7
24188,25788,26809,2,0,30134608,5,4,12
24189,25793,28294,2,0,30148720,5,0,4
24190,25795,28888,2,0,30152976,5,4,6
24191,25802,1686,2,0,30172576,5,5,15
24192,25804,2573,2,0,30174704,5,5,9
24193,25809,3816,2,0,30184000,5,0,8
24194,25813,4143,2,0,30188032,4,0,12
24195,25821,5577,2,0,30198336,4,0,2
24196,25822,5632,2,0,30198560,5,2,4
24197,25823,6137,2,0,30199344,4,5,20
24198,25824,6330,2,0,30200576,4,5,7
24199,25829,7451,2,0,30209200,5,4,13
24200,25834,8041,2,0,30217376,5,0,10
24201,25841,9045,2,0,30228912,4,0,8
24202,25853,10581,2,0,30251648,4,0,4
24203,25863,12506,2,0,30263968,4,0,1
24204,25865,13110,2,0,30268560,4,0,8
24205,25877,15062,2,0,30291632,4,0,4
24206,25879,15608,2,0,30298688,5,5,13
24207,25888,16666,2,0,30326688,5,4,12
24208,25892,17224,2,0,30353232,5,4,16
24209,25900,18236,2,0,30371936,4,5,7
24210,25904,18520,2,0,30379664,5,3,9
24211,25924,21036,2,0,30415952,5,5,14
24212,25928,21423,2,0,30422448,5,5,13
24213,25930,21525,2,0,30425808,4,0,1
24214,25936,22526,2,0,30436112,5,0,2
24215,25950,24212,2,0,30465680,4,2,12
24216,25952,24308,2,0,30467584,4,0,6
24217,25953,24734,2,0,30468032,5,0,3
24218,25979,28251,2,0,30528960,5,4,7
24219,25986,29014,2,0,30552032,4,4,10
24220,25991,29535,2,0,30554496,5,0,8
24221,26003,4226,2,0,30573536,4,0,5
24222,26007,5365,2,0,30578576,5,0,3
24223,26019,9382,2,0,30605792,4,4,6
24224,26022,10020,2,0,30613744,5,4,5
24225,26023,10422,2,0,30616768,5,0,6
24226,26024,10566,2,0,30616880,4,5,15
24227,26028,11825,2,0,30620800,5,5,7
24228,26038,15129,2,0,30647232,5,5,6
24229,26045,18415,2,0,30659888,5,4,5
24230,26050,19943,2,0,30675904,5,0,4
24231,26053,21131,2,0,30683184,5,4,14
24232,26056,21753,2,0,30690912,4,0,12
24233,26057,22397,2,0,30693376,5,5,15
24234,26060,23501,2,0,30703120,5,0,3
24235,26065,24969,2,0,30719696,5,5,13
24236,26066,25237,2,0,30720592,5,2,3
24237,26067,25500,2,0,30721152,5,5,17
24238,26076,26740,2,0,30740640,4,5,15
24239,26077,26799,2,0,30740976,5,0,2
24240,26079,27270,2,0,30742432,4,4,5
24241,26084,28240,2,0,30755536,5,5,11
24242,26085,28580,2,0,30755760,5,0,6
24243,26088,29148,2,0,30763824,5,5,7
24244,26092,221,2,0,30773120,2,5,13
24245,26095,2921,2,0,30780960,4,5,15
24246,26103,6415,2,0,30799216,5,0,10
24247,26107,7750,2,0,30810976,5,4,9
24248,26114,8749,2,0,30818816,5,0,3
24249,26116,9144,2,0,30820384,4,0,1
24250,26127,12037,2,0,30856672,5,5,20
24251,26141,14940,2,0,30904160,4,5,14
24252,26147,15408,2,0,30912336,5,4,10
24253,26154,16205,2,0,30940000,4,0,3
24254,26156,16571,2,0,30941344,5,5,25
24255,26160,17679,2,0,30945152,5,0,4
24256,26162,17928,2,0,30950080,5,0,4
24257,26164,18196,2,0,30950304,5,0,1
24258,26171,20281,2,0,30971136,4,5,17
24259,26174,21204,2,0,30977296,3,0,3
24260,26175,21246,2,0,30978976,5,4,8
24261,26178,21915,2,0,30984016,4,5,8
24262,26211,26633,2,0,31068576,5,5,9
24263,26214,27049,2,0,31084704,5,4,12
24264,26216,27144,2,0,31087280,5,0,5
24265,26224,27627,2,0,31100272,5,4,19
24266,26236,28833,2,0,31144400,4,0,8
24267,26238,28976,2,0,31145408,4,0,6
24268,26259,9747,2,0,31185392,4,4,12
24269,26262,11826,2,0,31192112,5,0,4
24270,26264,13306,2,0,31193904,4,0,3
24271,26271,15636,2,0,31209696,5,4,5
24272,26272,15638,2,0,31210368,5,2,12
24273,26274,16113,2,0,31211488,4,0,2
24274,26275,16490,2,0,31213504,5,5,8
24275,26277,16756,2,0,31214288,5,5,9
24276,26278,17920,2,0,31216752,2,0,5
24277,26279,17951,2,0,31220336,5,0,8
24278,26288,20403,2,0,31232096,5,0,8
24279,26298,24194,2,0,31256176,4,5,7
24280,26299,24815,2,0,31258080,5,0,1
24281,26301,25341,2,0,31264912,5,0,1
24282,26313,27850,2,0,31304448,5,0,1
24283,26326,3969,2,0,31339504,5,0,1
24284,26330,508,2,0,31352944,5,4,10
24285,26336,3246,2,0,31361456,5,4,20
24286,26337,3403,2,0,31363472,5,4,7
24287,26345,4063,2,0,31376576,5,0,12
24288,26351,511,2,0,31387216,5,5,10
24289,26355,1156,2,0,31391472,5,3,7
24290,26357,1553,2,0,31397520,4,5,13
24291,26365,7049,2,0,31411072,4,0,5
24292,26372,9110,2,0,31418576,5,4,5
24293,26379,11633,2,0,31432912,5,5,20
24294,26380,12180,2,0,31440528,5,5,7
24295,26382,13067,2,0,31454416,5,0,2
24296,26384,13212,2,0,31456432,5,0,8
24297,26391,4446,2,0,31477488,5,0,3
24298,26398,827,2,0,31493840,5,5,9
24299,26403,2744,2,0,31500448,5,5,17
24300,26413,10606,2,0,31515568,4,0,8
24301,26415,11506,2,0,31516912,4,0,10
24302,26416,14086,2,0,31517136,5,4,10
24303,26419,16175,2,0,31520944,4,0,4
24304,26429,982,2,0,31541328,5,0,2
24305,26441,5114,2,0,31560144,5,0,1
24306,26458,8313,2,0,31596656,5,0,6
24307,26464,9480,2,0,31614912,5,0,12
24308,26467,10267,2,0,31619728,5,0,5
24309,26471,11023,2,0,31626112,4,0,4
24310,26476,13740,2,0,31636864,4,4,9
24311,26481,14590,2,0,31645040,5,4,12
24312,26483,15098,2,0,31646608,5,0,8
24313,26491,16017,2,0,31668672,5,0,10
24314,26500,18375,2,0,31682672,4,0,3
24315,26502,19545,2,0,31686032,4,0,2
24316,26511,21425,2,0,31698576,5,0,12
24317,26521,23127,2,0,31719632,4,4,8
24318,26523,23662,2,0,31720528,5,4,14
24319,26526,24008,2,0,31723664,5,0,15
24320,26536,187,2,0,31735984,5,5,9
24321,26537,327,2,0,31736544,4,0,6
24322,26543,6101,2,0,31743040,4,4,10
24323,26546,9221,2,0,31744832,5,0,15
24324,26555,16826,2,0,31767456,1,4,13
24325,26556,17271,2,0,31768352,5,0,10
24326,26557,18243,2,0,31769024,4,3,5
24327,26567,26412,2,0,31787056,4,5,7
24328,26570,323,2,0,31793440,5,0,1
24329,26572,992,2,0,31794448,5,5,9
24330,26576,6128,2,0,31800048,1,5,6
24331,26578,8526,2,0,31804640,4,0,2
24332,26579,8565,2,0,31806992,5,0,2
24333,26598,856,2,0,31841824,5,0,8
24334,26602,2650,2,0,31850784,5,5,15
24335,26607,3323,2,0,31855264,5,0,3
24336,26611,4507,2,0,31858288,5,0,6
24337,26616,6749,2,0,31866688,5,5,11
24338,26620,7380,2,0,31872176,4,4,10
24339,26624,8281,2,0,31878784,4,5,15
24340,26625,8440,2,0,31879568,4,5,25
24341,26626,8579,2,0,31880576,4,5,9
24342,26636,10932,2,0,31898720,5,0,4
24343,26641,12357,2,0,31912048,4,5,7
24344,26650,13732,2,0,31925712,4,0,1
24345,26652,13962,2,0,31930304,5,0,2
24346,26675,18736,2,0,31968048,5,0,6
24347,26680,19074,2,0,31972528,5,4,7
24348,26682,19403,2,0,31977008,5,5,6
24349,26686,19812,2,0,31981152,4,5,11
24350,26688,19964,2,0,31983616,5,0,3
24351,26690,20320,2,0,31988544,5,4,5
24352,26691,20331,2,0,31990448,5,0,2
24353,26709,23519,2,0,32014976,5,0,8
24354,26710,23674,2,0,32016656,5,4,10
24355,26715,24254,2,0,32029424,4,2,3
24356,26716,24682,2,0,32029984,4,2,3
24357,26733,684,2,0,32060672,4,5,8
24358,26739,2982,2,0,32073552,5,0,1
24359,26741,4287,2,0,32078144,5,5,7
24360,26748,7571,2,0,32085536,4,4,8
24361,26754,10357,2,0,32095952,5,0,12
24362,26759,11437,2,0,32107264,5,4,19
24363,26764,13716,2,0,32118912,5,0,3
24364,26774,19326,2,0,32139744,5,4,12
24365,26776,20619,2,0,32140976,5,5,9
24366,26783,23839,2,0,32154976,5,0,1
24367,26789,26102,2,0,32162592,5,4,10
24368,26793,1453,2,0,32168528,4,0,2
24369,26806,3384,2,0,32199664,5,0,2
24370,26808,3607,2,0,32206160,5,0,12
24371,26818,6207,2,0,32248048,5,5,17
24372,26819,6427,2,0,32248384,5,0,12
24373,26821,6664,2,0,32252080,5,0,1
24374,26826,7402,2,0,32259696,5,0,8
24375,26830,7959,2,0,32263392,5,4,6
24376,26842,10697,2,0,32292512,5,0,5
24377,26849,11743,2,0,32312224,5,0,4
24378,26865,14172,2,0,32336640,5,5,10
24379,26877,15645,2,0,32356800,1,5,15
24380,26878,16147,2,0,32360160,5,0,1
24381,26880,16895,2,0,32370240,4,0,1
24382,26892,18746,2,0,32398688,5,0,3
24383,26894,19489,2,0,32410112,4,5,11
24384,26906,21543,2,0,32442704,5,5,7
24385,26920,23493,2,0,32450544,5,0,6
24386,26927,24364,2,0,32460960,5,5,17
24387,26940,26964,2,0,32483808,3,0,8
24388,26943,194,2,0,32488288,5,4,10
24389,26948,1430,2,0,32504976,4,4,5
24390,26949,1799,2,0,32509344,5,0,2
24391,26962,5414,2,0,32562432,5,0,6
24392,26970,8558,2,0,32572064,5,0,10
24393,26982,12417,2,0,32597264,4,5,13
24394,26993,15319,2,0,32614064,5,4,24
24395,27002,21938,2,0,32632992,4,5,20
24396,27004,22689,2,0,32635008,5,0,8
24397,27006,23021,2,0,32636576,5,3,9
24398,27010,24812,2,0,32639600,4,4,10
24399,27018,928,2,0,32666480,3,4,8
24400,27032,7341,2,0,32704784,5,4,7
24401,27041,15010,2,0,32747680,5,4,24
24402,27044,16229,2,0,32754624,4,4,7
24403,27053,20897,2,0,32777584,5,0,2
24404,27055,21168,2,0,32778928,5,0,15
24405,27061,22680,2,0,32786544,4,4,6
24406,27067,26303,2,0,32810960,5,0,4
24407,27074,28197,2,0,32834704,5,0,4
24408,27078,28848,2,0,32844560,4,4,5
24409,27098,16957,2,0,32896304,5,0,4
24410,27099,19189,2,0,32898880,4,5,7
24411,27108,25870,2,0,32911872,5,1,9
24412,27111,26533,2,0,32915456,5,4,6
24413,27117,28837,2,0,32930128,5,0,2
24414,27119,396,2,0,32932816,1,5,17
24415,27128,1694,2,0,32954992,5,4,19
24416,27129,1708,2,0,32959584,4,0,1
24417,27130,1872,2,0,32975040,4,4,6
24418,27137,2637,2,0,33000240,5,0,8
24419,27140,3189,2,0,33003376,4,5,11
24420,27161,5980,2,0,33040336,5,0,12
24421,27162,6000,2,0,33044480,5,0,4
24422,27166,7075,2,0,33051872,4,0,3
24423,27174,8018,2,0,33068224,4,4,8
24424,27176,8099,2,0,33073600,4,4,8
24425,27180,8333,2,0,33080544,5,0,6
24426,27194,9286,2,0,33117168,5,5,20
24427,27197,9717,2,0,33127920,5,5,8
24428,27198,9792,2,0,33128368,5,5,7
24429,27202,9852,2,0,33138112,5,5,9
24430,27203,9901,2,0,33138224,5,0,10
24431,27214,10714,2,0,33171264,5,5,7
24432,27216,10883,2,0,33175968,4,4,5
24433,27217,10903,2,0,33176416,5,4,7
24434,27226,11793,2,0,33195904,5,3,11
24435,27232,12022,2,0,33203632,5,5,9
24436,27242,12765,2,0,33223456,4,0,2
24437,27244,12784,2,0,33233648,5,5,7
24438,27245,12793,2,0,33234992,4,5,7
24439,27249,12879,2,0,33240032,4,0,4
24440,27252,13204,2,0,33246976,3,0,10
24441,27257,13930,2,0,33256944,4,5,15
24442,27272,15295,2,0,33282256,5,0,2
24443,27281,16346,2,0,33313616,2,0,8
24444,27287,16555,2,0,33328288,4,0,3
24445,27292,16776,2,0,33334896,4,0,2
24446,27294,17054,2,0,33336912,5,0,4
24447,27299,17329,2,0,33344192,5,4,14
24448,27302,17624,2,0,33349008,3,5,9
24449,27304,17700,2,0,33350128,5,0,6
24450,27316,18719,2,0,33374432,5,5,11
24451,27322,19058,2,0,33390560,4,2,6
24452,27323,19095,2,0,33390784,5,4,6
24453,27341,20555,2,0,33418112,4,0,4
24454,27355,21446,2,0,33440624,4,0,3
24455,27357,21684,2,0,33442416,5,0,3
24456,27359,21856,2,0,33448464,5,2,3
24457,27362,21989,2,0,33455296,5,0,1
24458,27366,22225,2,0,33472656,5,4,6
24459,27370,22359,2,0,33500208,5,3,7
24460,27377,22913,2,0,33507824,5,5,11
24461,27379,22969,2,0,33508608,3,4,12
24462,27394,24017,2,0,33531120,5,0,8
24463,27400,24638,2,0,33558560,4,0,1
24464,27402,24681,2,0,33564496,4,5,9
24465,27410,25580,2,0,33581744,5,3,6
24466,27417,25832,2,0,33600896,4,5,20
24467,27424,26373,2,0,33618032,2,0,1
24468,27430,26695,2,0,33640096,4,0,3
24469,27431,26697,2,0,33641104,4,0,2
24470,27438,27426,2,0,33658016,4,5,17
24471,27441,27564,2,0,33660480,5,0,6
24472,27446,28019,2,0,33670000,5,4,12
24473,27450,28409,2,0,33674480,5,5,20
24474,27454,28945,2,0,33684448,5,4,5
24475,27456,29108,2,0,33689152,3,5,6
24476,27466,29856,2,0,33733504,4,0,3
24477,27472,2227,2,0,33738992,3,4,8
24478,27473,2492,2,0,33740112,4,0,2
24479,27475,2954,2,0,33745712,5,0,10
24480,27477,3157,2,0,33747728,5,0,8
24481,27478,3549,2,0,33749184,4,5,10
24482,27480,4010,2,0,33752320,4,4,9
24483,27484,4902,2,0,33763968,4,0,1
24484,27487,5122,2,0,33774272,5,5,17
24485,27488,5146,2,0,33775840,4,0,10
24486,27496,7683,2,0,33789280,5,4,5
24487,27497,7800,2,0,33789728,5,0,10
24488,27499,7902,2,0,33793312,4,5,7
24489,27501,8178,2,0,33797568,5,0,2
24490,27506,9757,2,0,33809888,4,0,4
24491,27507,9976,2,0,33810784,5,4,6
24492,27513,11176,2,0,33828704,4,5,15
24493,27515,11511,2,0,33834080,4,5,13
24494,27518,12354,2,0,33837440,5,0,2
24495,27520,12701,2,0,33848192,5,4,12
24496,27521,12808,2,0,33848976,5,0,1
24497,27536,17569,2,0,33877984,5,5,8
24498,27539,18460,2,0,33882800,4,5,13
24499,27550,21298,2,0,33899264,5,5,10
24500,27556,22449,2,0,33908000,4,0,1
24501,27559,23171,2,0,33913040,5,5,10
24502,27566,24248,2,0,33929504,5,5,20
24503,27573,25189,2,0,33951008,5,0,4
24504,27574,25340,2,0,33952128,4,2,3
24505,27575,25670,2,0,33952352,5,5,6
24506,27576,25724,2,0,33955936,5,0,1
24507,27589,28871,2,0,33980128,5,5,15
24508,27600,1998,2,0,34004320,4,0,2
24509,27614,4519,2,0,34041168,4,4,6
24510,27621,7315,2,0,34066816,5,5,9
24511,27640,9434,2,0,34110720,5,4,12
24512,27641,9457,2,0,34112736,5,4,10
24513,27642,9484,2,0,34116768,5,5,14
24514,27648,11593,2,0,34128304,5,4,7
24515,27649,11840,2,0,34132336,4,5,6
24516,27650,11911,2,0,34134688,5,4,9
24517,27652,12191,2,0,34138384,5,0,2
24518,27654,12704,2,0,34142640,5,4,5
24519,27658,13268,2,0,34149472,5,5,13
24520,27661,13811,2,0,34152944,5,5,15
24521,27672,15832,2,0,34183408,5,5,13
24522,27673,15866,2,0,34184752,5,5,9
24523,27678,16358,2,0,34193936,5,0,3
24524,27679,16378,2,0,34195056,4,0,2
24525,27687,18126,2,0,34208272,5,4,7
24526,27689,18531,2,0,34209616,5,5,8
24527,27705,21726,2,0,34241760,5,4,12
24528,27707,22153,2,0,34246240,5,0,3
24529,27709,22179,2,0,34247920,5,5,13
24530,27710,22516,2,0,34249152,4,0,4
24531,27711,23613,2,0,34249824,5,0,2
24532,27715,24164,2,0,34251168,4,5,7
24533,27719,24765,2,0,34258224,5,4,10
24534,27727,25600,2,0,34273120,4,0,4
24535,27730,26118,2,0,34277936,5,0,3
24536,27741,27255,2,0,34312992,3,5,15
24537,27744,27419,2,0,34316240,4,4,9
24538,27745,27443,2,0,34323968,4,0,3
24539,27749,28047,2,0,34347824,1,0,5
24540,27753,28273,2,0,34353872,5,4,5
24541,27761,28950,2,0,34368096,5,0,4
24542,27763,29112,2,0,34373472,4,0,4
24543,27766,29259,2,0,34377168,5,0,8
24544,27799,6521,2,0,34464080,1,2,6
24545,27802,7051,2,0,34477856,4,0,2
24546,27812,13996,2,0,34519072,5,5,7
24547,27816,17573,2,0,34548192,4,0,1
24548,27825,21375,2,0,34566896,5,0,6
24549,27826,21723,2,0,34573280,5,0,10
24550,27831,23266,2,0,34590528,4,5,11
24551,27834,23877,2,0,34602064,5,0,5
24552,27856,28985,2,0,34658624,4,4,5
24553,27863,29908,2,0,34681248,4,0,3
24554,27870,1967,2,0,34705664,4,1,4
24555,27872,2273,2,0,34706560,5,4,10
24556,27880,3293,2,0,34721120,3,0,2
24557,27881,3398,2,0,34722576,5,0,4
24558,27883,3432,2,0,34738704,4,0,4
24559,27886,3546,2,0,34742736,5,5,11
24560,27905,5288,2,0,34809264,4,4,6
24561,27919,7065,2,0,34835360,4,4,9
24562,27920,7124,2,0,34835472,4,0,8
24563,27929,7979,2,0,34862800,4,0,6
24564,27944,10011,2,0,34914992,5,0,6
24565,27948,10197,2,0,34922832,5,0,3
24566,27949,10231,2,0,34925744,4,0,5
24567,27955,10523,2,0,34937392,4,4,16
24568,27956,10582,2,0,34940080,4,0,2
24569,27968,11622,2,0,34969648,5,5,13
24570,27970,11952,2,0,34978720,4,3,9
24571,27975,12445,2,0,34988576,5,4,14
24572,27976,12762,2,0,34990032,2,0,1
24573,27977,12891,2,0,34992944,5,5,15
24574,27982,13014,2,0,35001680,1,5,15
24575,27983,13162,2,0,35002128,5,0,6
24576,27984,13232,2,0,35002576,3,5,15
24577,27996,14205,2,0,35031584,5,5,13
24578,27998,14356,2,0,35036736,4,4,10
24579,28004,14563,2,0,35059024,5,5,13
24580,28005,14587,2,0,35060144,5,4,6
24581,28009,14735,2,0,35078736,5,5,30
24582,28015,15078,2,0,35100464,5,5,7
24583,28017,15232,2,0,35106512,4,4,6
24584,28022,15575,2,0,35120624,4,4,16
24585,28030,16087,2,0,35148400,3,0,8
